date,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x,T20_mean_y,ST_mean_y,T60_mean_y,H_mean_y,T20_min_y,ST_min_y,T60_min_y,H_min_y,T20_max_y,ST_max_y,T60_max_y,H_max_y,T20_mean_z,ST_mean_z,T60_mean_z,H_mean_z,T20_min_z,ST_min_z,T60_min_z,H_min_z,T20_max_z,ST_max_z,T60_max_z,H_max_z,T20_mean_a,ST_mean_a,T60_mean_a,H_mean_a,T20_min_a,ST_min_a,T60_min_a,H_min_a,T20_max_a,ST_max_a,T60_max_a,H_max_a,T20_mean_b,ST_mean_b,T60_mean_b,H_mean_b,T20_min_b,ST_min_b,T60_min_b,H_min_b,T20_max_b,ST_max_b,T60_max_b,H_max_b
2018-06-03,24.76146788990826,23.266972477064222,25.872477064220178,65.91834862385319,16.2,20.0,16.3,41.2,32.8,27.8,36.0,92.8,24.137500000000003,22.74027777777778,24.98263888888889,65.82847222222223,16.1,19.0,16.2,34.8,36.0,27.6,38.4,95.8,19.437500000000004,20.74166666666666,19.638888888888893,90.83333333333331,17.5,19.9,17.5,75.6,24.0,21.7,24.0,98.8,21.630555555555546,22.16111111111111,21.747222222222206,88.16736111111115,18.8,21.1,18.9,71.8,27.1,23.7,27.5,98.5,23.131944444444436,22.481249999999985,22.897916666666667,81.64583333333333,18.9,21.2,18.9,63.1,30.0,23.7,28.1,100.0
2018-06-04,25.111009174311924,24.10275229357799,26.188990825688084,66.61467889908259,16.9,20.4,17.0,38.7,32.5,28.9,36.1,98.2,23.706249999999997,23.23541666666667,24.401388888888878,73.17569444444442,16.2,20.0,16.3,41.2,32.8,27.8,36.0,100.0,24.137500000000003,22.74027777777778,24.98263888888889,65.82847222222223,16.1,19.0,16.2,34.8,36.0,27.6,38.4,95.8,19.437500000000004,20.74166666666666,19.638888888888893,90.83333333333331,17.5,19.9,17.5,75.6,24.0,21.7,24.0,98.8,21.630555555555546,22.16111111111111,21.747222222222206,88.16736111111115,18.8,21.1,18.9,71.8,27.1,23.7,27.5,98.5
2018-06-05,25.84220183486238,24.26238532110093,26.834862385321102,62.962385321100925,16.9,20.8,17.0,36.7,32.8,28.3,35.9,92.7,24.249999999999996,23.94791666666667,25.043750000000006,70.07569444444452,16.9,20.4,17.0,38.7,32.5,28.9,36.1,98.2,23.706249999999997,23.23541666666667,24.401388888888878,73.17569444444442,16.2,20.0,16.3,41.2,32.8,27.8,36.0,100.0,24.137500000000003,22.74027777777778,24.98263888888889,65.82847222222223,16.1,19.0,16.2,34.8,36.0,27.6,38.4,95.8,19.437500000000004,20.74166666666666,19.638888888888893,90.83333333333331,17.5,19.9,17.5,75.6,24.0,21.7,24.0,98.8
2018-06-06,24.72477064220184,23.76330275229358,25.166055045871566,70.86330275229358,17.8,21.5,17.9,42.1,32.0,26.7,35.2,94.7,24.918749999999996,24.218750000000007,25.644444444444446,68.03055555555555,16.9,20.8,17.0,36.7,32.8,28.3,35.9,92.7,24.249999999999996,23.94791666666667,25.043750000000006,70.07569444444452,16.9,20.4,17.0,38.7,32.5,28.9,36.1,98.2,23.706249999999997,23.23541666666667,24.401388888888878,73.17569444444442,16.2,20.0,16.3,41.2,32.8,27.8,36.0,100.0,24.137500000000003,22.74027777777778,24.98263888888889,65.82847222222223,16.1,19.0,16.2,34.8,36.0,27.6,38.4,95.8
2018-06-07,21.029357798165126,22.10091743119267,21.162385321100917,91.00275229357806,17.6,21.1,17.9,81.7,25.4,23.0,26.0,100.0,24.08402777777778,23.647222222222236,24.397916666666674,75.1625,17.8,21.5,17.9,42.1,32.0,26.7,35.2,95.6,24.918749999999996,24.218750000000007,25.644444444444446,68.03055555555555,16.9,20.8,17.0,36.7,32.8,28.3,35.9,92.7,24.249999999999996,23.94791666666667,25.043750000000006,70.07569444444452,16.9,20.4,17.0,38.7,32.5,28.9,36.1,98.2,23.706249999999997,23.23541666666667,24.401388888888878,73.17569444444442,16.2,20.0,16.3,41.2,32.8,27.8,36.0,100.0
2018-06-08,24.313761467889915,23.261467889908264,24.98165137614678,82.1532110091743,20.0,21.6,20.1,49.5,31.8,26.1,35.0,100.0,20.95347222222223,22.03958333333336,21.05902777777779,92.77291666666669,17.6,20.9,17.9,81.7,25.4,23.0,26.0,100.0,24.08402777777778,23.647222222222236,24.397916666666674,75.1625,17.8,21.5,17.9,42.1,32.0,26.7,35.2,95.6,24.918749999999996,24.218750000000007,25.644444444444446,68.03055555555555,16.9,20.8,17.0,36.7,32.8,28.3,35.9,92.7,24.249999999999996,23.94791666666667,25.043750000000006,70.07569444444452,16.9,20.4,17.0,38.7,32.5,28.9,36.1,98.2
2018-06-09,23.843119266055037,23.485321100917425,25.120183486238524,79.47431192660551,18.5,21.3,18.7,46.5,30.3,26.1,35.4,99.7,23.496527777777786,23.265277777777783,24.01041666666666,84.78333333333335,19.3,21.6,19.5,49.5,31.8,26.1,35.0,100.0,20.95347222222223,22.03958333333336,21.05902777777779,92.77291666666669,17.6,20.9,17.9,81.7,25.4,23.0,26.0,100.0,24.08402777777778,23.647222222222236,24.397916666666674,75.1625,17.8,21.5,17.9,42.1,32.0,26.7,35.2,95.6,24.918749999999996,24.218750000000007,25.644444444444446,68.03055555555555,16.9,20.8,17.0,36.7,32.8,28.3,35.9,92.7
2018-06-10,26.673394495412854,24.5,26.78532110091744,80.1954128440367,21.7,22.1,21.7,40.7,35.2,27.5,37.4,100.0,23.466666666666672,23.545138888888882,24.435416666666672,83.72986111111113,18.5,21.3,18.7,46.5,30.3,26.1,35.4,99.7,23.496527777777786,23.265277777777783,24.01041666666666,84.78333333333335,19.3,21.6,19.5,49.5,31.8,26.1,35.0,100.0,20.95347222222223,22.03958333333336,21.05902777777779,92.77291666666669,17.6,20.9,17.9,81.7,25.4,23.0,26.0,100.0,24.08402777777778,23.647222222222236,24.397916666666674,75.1625,17.8,21.5,17.9,42.1,32.0,26.7,35.2,95.6
2018-06-11,23.933944954128446,23.221100917431205,23.81192660550459,81.72477064220183,19.3,22.1,19.4,61.8,30.0,24.4,29.9,97.3,25.729861111111116,24.431249999999995,25.746527777777786,80.94166666666666,19.6,22.1,19.7,40.7,35.2,27.5,37.4,100.0,23.466666666666672,23.545138888888882,24.435416666666672,83.72986111111113,18.5,21.3,18.7,46.5,30.3,26.1,35.4,99.7,23.496527777777786,23.265277777777783,24.01041666666666,84.78333333333335,19.3,21.6,19.5,49.5,31.8,26.1,35.0,100.0,20.95347222222223,22.03958333333336,21.05902777777779,92.77291666666669,17.6,20.9,17.9,81.7,25.4,23.0,26.0,100.0
2018-06-12,26.554128440366966,23.81376146788991,26.17155963302753,78.42110091743119,22.2,22.2,21.8,57.5,32.9,26.1,34.0,92.5,23.647222222222226,23.200000000000003,23.445833333333333,82.11944444444444,19.3,22.1,19.4,61.8,30.0,24.4,29.9,97.3,25.729861111111116,24.431249999999995,25.746527777777786,80.94166666666666,19.6,22.1,19.7,40.7,35.2,27.5,37.4,100.0,23.466666666666672,23.545138888888882,24.435416666666672,83.72986111111113,18.5,21.3,18.7,46.5,30.3,26.1,35.4,99.7,23.496527777777786,23.265277777777783,24.01041666666666,84.78333333333335,19.3,21.6,19.5,49.5,31.8,26.1,35.0,100.0
