Date/Time	T20	ST	T60	H
2016/07/22 0:00	23.3	24.8	23.6	99
2016/07/22 0:10	23.3	24.8	23.5	98
2016/07/22 0:20	23.3	24.8	23.6	97
2016/07/22 0:30	23.3	24.8	23.6	97
2016/07/22 0:40	23.2	24.8	23.6	97
2016/07/22 0:50	23.4	24.8	23.6	97
2016/07/22 1:00	23.3	24.8	23.7	97
2016/07/22 1:10	23.3	24.8	23.6	98
2016/07/22 1:20	23.3	24.8	23.5	98
2016/07/22 1:30	23.6	24.8	23.6	99
2016/07/22 1:40	23.3	24.8	23.5	99
2016/07/22 1:50	23.3	24.8	23.5	98
2016/07/22 2:00	23.3	24.7	23.6	98
2016/07/22 2:10	23.2	24.7	23.5	98
2016/07/22 2:20	23.2	24.7	23.5	97
2016/07/22 2:30	23.2	24.7	23.5	98
2016/07/22 2:40	23.3	24.7	23.5	98
2016/07/22 2:50	23.3	24.7	23.6	98
2016/07/22 3:00	23.2	24.7	23.5	98
2016/07/22 3:10	23.1	24.7	23.5	98
2016/07/22 3:20	23.3	24.7	23.6	98
2016/07/22 3:30	23.1	24.7	23.5	99
2016/07/22 3:40	23.1	24.7	23.4	98
2016/07/22 3:50	23	24.7	23.3	98
2016/07/22 4:00	23	24.6	23.3	98
2016/07/22 4:10	23	24.7	23.3	98
2016/07/22 4:20	23.1	24.7	23.3	98
2016/07/22 4:30	23.1	24.7	23.3	97
2016/07/22 4:40	23	24.6	23.3	97
2016/07/22 4:50	23	24.7	23.3	97
2016/07/22 5:00	23	24.6	23.3	97
2016/07/22 5:10	23	24.6	23.3	98
2016/07/22 5:20	23	24.6	23.3	99
2016/07/22 5:30	23	24.6	23.3	99
2016/07/22 5:40	23.2	24.6	23.3	99
2016/07/22 5:50	23	24.6	23.3	99
2016/07/22 6:00	22.9	24.6	23.2	99
2016/07/22 6:10	23	24.6	23.2	99
2016/07/22 6:20	23	24.6	23.2	99
2016/07/22 6:30	23.1	24.6	23.3	99
2016/07/22 6:40	23	24.5	23.2	99
2016/07/22 6:50	22.8	24.5	23.1	99
2016/07/22 7:00	22.8	24.5	23.1	99
2016/07/22 7:10	23.2	24.5	23.2	99
2016/07/22 7:20	23.7	24.5	23.4	99
2016/07/22 7:30	23.8	24.5	23.6	99
2016/07/22 7:40	24	24.5	23.6	99
2016/07/22 7:50	24.3	24.5	23.9	99
2016/07/22 8:00	24.3	24.5	24	99
2016/07/22 8:10	24.9	24.5	24.2	98
2016/07/22 8:20	25.6	24.5	24.6	96
2016/07/22 8:30	25.8	24.5	25	94
2016/07/22 8:40	25.4	24.5	25	92
2016/07/22 8:50	25.2	24.6	24.9	91
2016/07/22 9:00	25.1	24.6	24.8	90
2016/07/22 9:10	25.4	24.6	24.9	90
2016/07/22 9:20	26.1	24.6	25.3	90
2016/07/22 9:30	25.5	24.7	25.4	89
2016/07/22 9:40	25.9	24.7	25.3	89
2016/07/22 9:50	24.7	24.7	24.9	89
2016/07/22 10:00	25.2	24.7	24.8	89
2016/07/22 10:10	25.6	24.7	25.1	90
2016/07/22 10:20	25.8	24.7	25.1	88
2016/07/22 10:30	26.4	24.7	25.5	87
2016/07/22 10:40	27.5	24.7	26.1	87
2016/07/22 10:50	27.9	24.7	26.6	87
2016/07/22 11:00	28.4	24.8	26.8	86
2016/07/22 11:10	28.1	24.8	27.2	87
2016/07/22 11:20	28.2	24.8	26.8	85
2016/07/22 11:30	30.6	24.9	28.1	88
2016/07/22 11:40	31.3	24.9	29.1	83
2016/07/22 11:50	29.7	25	28.3	85
2016/07/22 12:00	29.8	25	28.5	82
2016/07/22 12:10	29.2	25.1	28.4	84
2016/07/22 12:20	31.2	25.1	29.4	83
2016/07/22 12:30	29	25.2	28.6	79
2016/07/22 12:40	26.9	25.3	27.6	82
2016/07/22 12:50	26.7	25.3	26.5	86
2016/07/22 13:00	26.6	25.3	26.3	89
2016/07/22 13:10	26.4	25.3	26.1	92
2016/07/22 13:20	26.4	25.3	26	93
2016/07/22 13:30	26.3	25.3	26	90
2016/07/22 13:40	29.3	25.3	27.1	89
2016/07/22 13:50	28.3	25.4	27.4	88
2016/07/22 14:00	30.3	25.3	27.8	84
2016/07/22 14:10	28.5	25.4	27.9	82
2016/07/22 14:20	30	25.5	28.1	82
2016/07/22 14:30	30.3	25.5	28.9	78
2016/07/22 14:40	29.5	25.4	28.9	75
2016/07/22 14:50	29.7	25.5	28.4	76
2016/07/22 15:00	29.7	25.5	28.4	81
2016/07/22 15:10	29.4	25.5	28.5	75
2016/07/22 15:20	29.9	25.5	28.5	78
2016/07/22 15:30	28.4	25.6	28.1	75
2016/07/22 15:40	27.7	25.6	27.3	80
2016/07/22 15:50	29.4	25.6	28	78
2016/07/22 16:00	29.5	25.6	28	83
2016/07/22 16:10	28	25.6	27.5	82
2016/07/22 16:20	28	25.6	27.3	84
2016/07/22 16:30	27.4	25.6	27.1	85
2016/07/22 16:40	26.1	25.6	26.5	83
2016/07/22 16:50	26.2	25.6	26.2	84
2016/07/22 17:00	26.4	25.7	26.2	85
2016/07/22 17:10	25.7	25.6	26	88
2016/07/22 17:20	25	25.7	25.5	87
2016/07/22 17:30	24.8	25.6	25.2	90
2016/07/22 17:40	24.8	25.6	25.2	91
2016/07/22 17:50	24.5	25.6	25.1	90
2016/07/22 18:00	23.9	25.6	24.6	92
2016/07/22 18:10	23.7	25.6	24.3	92
2016/07/22 18:20	23.5	25.5	24.1	94
2016/07/22 18:30	23.5	25.5	24	97
2016/07/22 18:40	23.5	25.5	24	98
2016/07/22 18:50	23.4	25.4	23.9	98
2016/07/22 19:00	23.1	25.4	23.8	98
2016/07/22 19:10	23.1	25.4	23.7	99
2016/07/22 19:20	23	25.4	23.6	99
2016/07/22 19:30	22.9	25.3	23.5	99
2016/07/22 19:40	22.8	25.3	23.4	99
2016/07/22 19:50	23	25.3	23.5	99
2016/07/22 20:00	23.1	25.2	23.6	99
2016/07/22 20:10	23.1	25.2	23.6	99
2016/07/22 20:20	23.3	25.2	23.7	99
2016/07/22 20:30	23.1	25.2	23.6	99
2016/07/22 20:40	22.9	25.2	23.4	99
2016/07/22 20:50	23	25.1	23.4	99
2016/07/22 21:00	22.9	25.1	23.3	99
2016/07/22 21:10	22.9	25	23.3	99
2016/07/22 21:20	23.4	25.1	23.5	99
2016/07/22 21:30	23.1	25	23.5	99
2016/07/22 21:40	23.2	25	23.5	99
2016/07/22 21:50	23	25	23.5	99
2016/07/22 22:00	22.9	25	23.4	99
2016/07/22 22:10	23.1	24.9	23.5	99
2016/07/22 22:20	23.1	25	23.4	99
2016/07/22 22:30	22.8	24.9	23.3	99
2016/07/22 22:40	22.8	25	23.3	99
2016/07/22 22:50	22.8	24.9	23.4	99
2016/07/22 23:00	23	24.9	23.4	99
2016/07/22 23:10	23	24.9	23.5	99
2016/07/22 23:20	23.2	24.9	23.5	99
2016/07/22 23:30	23.2	24.8	23.5	99
2016/07/22 23:40	23	24.8	23.5	99
2016/07/22 23:50	22.9	24.8	23.5	99
