date,disease,T20_mean,ST_mean,T60_mean,H_mean,T20_min,ST_min,T60_min,H_min,T20_max,ST_max,T60_max,H_max
2016/11/16,0,14.97986111,15.78611111,14.19930556,87.39583333,8.2,13.7,9,49,26.5,18,21.4,100
2016/11/16,0,14.97986111,15.78611111,14.19930556,87.39583333,8.2,13.7,9,49,26.5,18,21.4,100
2016/11/17,0,14.13194444,15.1625,13.74097222,89.71527778,8.4,13,8.5,55,24.7,17.7,22,100
2016/11/17,0,14.13194444,15.1625,13.74097222,89.71527778,8.4,13,8.5,55,24.7,17.7,22,100
2016/11/18,0,15.86527778,15.57777778,15.00972222,91.20833333,9.6,13.8,9.9,59,27.1,17.8,23,100
2016/11/18,0,15.86527778,15.57777778,15.00972222,91.20833333,9.6,13.8,9.9,59,27.1,17.8,23,100
2016/11/19,0,16.07708333,16.18125,15.83402778,99.47916667,13.9,15.4,13.9,92,22.8,17.5,20.6,100
2016/11/19,0,16.07708333,16.18125,15.83402778,99.47916667,13.9,15.4,13.9,92,22.8,17.5,20.6,100
2016/11/20,0,18.00902778,17.18194444,17.43194444,94.25,12.7,15.4,12.8,70,27.3,19.2,23.8,100
2016/11/20,0,18.00902778,17.18194444,17.43194444,94.25,12.7,15.4,12.8,70,27.3,19.2,23.8,100
2016/11/21,0,16.58888889,16.93541667,16.37847222,96.80555556,13.1,15.9,13.4,77,21.8,17.9,20.2,100
2016/11/21,0,16.58888889,16.93541667,16.37847222,96.80555556,13.1,15.9,13.4,77,21.8,17.9,20.2,100
2016/11/22,0,17.82916667,17.57638889,17.43055556,93.625,13.3,16.4,13.6,62,26,19.5,23.6,100
2016/11/22,0,17.82916667,17.57638889,17.43055556,93.625,13.3,16.4,13.6,62,26,19.5,23.6,100
2016/11/23,0,15.31597222,16.42569444,15.12916667,93.03472222,12.5,15.4,12.7,58,21.9,17.7,19.9,100
2016/11/23,0,15.31597222,16.42569444,15.12916667,93.03472222,12.5,15.4,12.7,58,21.9,17.7,19.9,100
2016/11/24,0,12.95763889,15.00138889,12.66805556,97.8125,7.6,12.9,7.5,73,24.6,17.4,21.9,100
2016/11/24,0,12.95763889,15.00138889,12.66805556,97.8125,7.6,12.9,7.5,73,24.6,17.4,21.9,100
2016/11/25,0,12.375,13.64166667,11.64305556,87.90277778,6.9,11.8,6.7,57,22,15.6,18.2,100
2016/11/25,0,12.375,13.64166667,11.64305556,87.90277778,6.9,11.8,6.7,57,22,15.6,18.2,100
2016/11/26,0,14.89513889,14.67777778,14.34861111,83.26388889,10.2,13.1,10.6,48,23.7,16.4,20.7,100
2016/11/26,0,14.89513889,14.67777778,14.34861111,83.26388889,10.2,13.1,10.6,48,23.7,16.4,20.7,100
2016/11/27,0,16.49305556,15.99166667,16.02638889,96.27083333,14.4,15.2,14.4,77,25,17.3,21.7,100
2016/11/27,0,16.49305556,15.99166667,16.02638889,96.27083333,14.4,15.2,14.4,77,25,17.3,21.7,100
2016/11/28,0,16.07777778,16.21875,15.82569444,89,13.4,15.4,13.7,62,24,17.6,21.7,100
2016/11/28,0,16.07777778,16.21875,15.82569444,89,13.4,15.4,13.7,62,24,17.6,21.7,100
2016/11/29,0,16.12430556,16.03541667,15.72916667,83.34722222,13.4,15.2,13.7,56,23.9,17.9,21.9,93
2016/11/29,0,16.12430556,16.03541667,15.72916667,83.34722222,13.4,15.2,13.7,56,23.9,17.9,21.9,93
2016/11/30,0,15.34027778,15.71944444,14.8625,89.36111111,13.3,15.2,13.4,61,21.2,16.6,19.2,100
2016/11/30,0,15.34027778,15.71944444,14.8625,89.36111111,13.3,15.2,13.4,61,21.2,16.6,19.2,100
2016/12/1,0,16.01319444,15.86597222,15.55625,94.29166667,13.4,15.2,13.4,69,23.3,16.8,20.2,100
2016/12/1,0,16.01319444,15.86597222,15.55625,94.29166667,13.4,15.2,13.4,69,23.3,16.8,20.2,100
2016/12/2,0,15.41111111,15.78263889,15.17916667,84.36805556,13.1,15.2,13.4,49,21,16.9,19.7,100
2016/12/2,0,15.41111111,15.78263889,15.17916667,84.36805556,13.1,15.2,13.4,49,21,16.9,19.7,100
2016/12/3,0,15.80972222,15.69444444,15.17430556,80.84722222,12.9,15,13.1,50,24.1,17.3,20.9,93
2016/12/3,0,15.80972222,15.69444444,15.17430556,80.84722222,12.9,15,13.1,50,24.1,17.3,20.9,93
2016/12/4,0,16.38055556,16.06527778,15.84513889,88.24305556,13,14.9,13,67,24.8,17.8,21.6,100
2016/12/4,0,16.38055556,16.06527778,15.84513889,88.24305556,13,14.9,13,67,24.8,17.8,21.6,100
2016/12/5,0,16.38958333,16.37430556,16.03541667,90.98611111,13.6,15.5,13.8,57,22.9,17.8,21,100
2016/12/5,0,16.38958333,16.37430556,16.03541667,90.98611111,13.6,15.5,13.8,57,22.9,17.8,21,100
2016/12/6,0,15.70277778,16.06527778,15.42986111,84.55555556,13.2,15.5,13.5,52,23.6,17.4,21.8,99
2016/12/6,0,15.70277778,16.06527778,15.42986111,84.55555556,13.2,15.5,13.5,52,23.6,17.4,21.8,99
2016/12/7,0,15.49930556,15.78263889,15.19375,78.44444444,13,15.1,13.2,48,22.6,17,20.8,90
2016/12/7,0,15.49930556,15.78263889,15.19375,78.44444444,13,15.1,13.2,48,22.6,17,20.8,90
2016/12/8,0,15.16875,15.43055556,14.68333333,76.30555556,12.4,14.8,12.6,48,21.7,16.8,19,90
2016/12/8,0,15.16875,15.43055556,14.68333333,76.30555556,12.4,14.8,12.6,48,21.7,16.8,19,90
2016/12/9,0,15.96666667,15.45,15.22847222,82.65277778,12.9,14.7,12.8,56,22.7,16.8,20.1,95
2016/12/9,0,15.96666667,15.45,15.22847222,82.65277778,12.9,14.7,12.8,56,22.7,16.8,20.1,95
2016/12/10,0,15.61388889,15.65347222,15.28611111,79.81944444,13.1,15.2,13.6,50,22,17,19.8,94
2016/12/10,0,15.61388889,15.65347222,15.28611111,79.81944444,13.1,15.2,13.6,50,22,17,19.8,94
2016/12/11,0,15.64375,15.63125,15.36666667,76.81944444,13.1,15.1,13.5,55,21.9,16.9,20.3,88
2016/12/11,0,15.64375,15.63125,15.36666667,76.81944444,13.1,15.1,13.5,55,21.9,16.9,20.3,88
2016/12/12,0,15.39236111,15.58125,15.16527778,78.72916667,13.4,15,13.4,60,21.6,16.7,19.2,89
2016/12/12,0,15.39236111,15.58125,15.16527778,78.72916667,13.4,15,13.4,60,21.6,16.7,19.2,89
2016/12/13,0,14.67013889,15.34097222,14.40833333,89.93055556,13.3,15,13.3,82,17.8,16,16.9,98
2016/12/13,0,14.67013889,15.34097222,14.40833333,89.93055556,13.3,15,13.3,82,17.8,16,16.9,98
2016/12/14,0,15.56041667,15.49166667,15.06180556,81.34027778,13.1,15.2,13.2,51,22.3,16.6,19.4,100
2016/12/14,0,15.56041667,15.49166667,15.06180556,81.34027778,13.1,15.2,13.2,51,22.3,16.6,19.4,100
2016/12/15,0,15.09791667,15.29930556,14.83055556,75.09722222,13,14.8,12.9,48,19,16,17.7,87
2016/12/15,0,15.09791667,15.29930556,14.83055556,75.09722222,13,14.8,12.9,48,19,16,17.7,87
2016/12/16,0,14.98611111,15.28194444,14.66388889,79.61111111,12.6,14.8,13,49,21,16.5,19.1,97
2016/12/16,0,14.98611111,15.28194444,14.66388889,79.61111111,12.6,14.8,13,49,21,16.5,19.1,97
2016/12/17,0,14.97847222,14.96319444,14.54513889,76.9375,12.3,14.4,12.5,54,21.7,16.2,19.3,87
2016/12/17,0,14.97847222,14.96319444,14.54513889,76.9375,12.3,14.4,12.5,54,21.7,16.2,19.3,87
2016/12/18,0,15.88263889,15.56319444,15.49166667,80.30555556,12.6,14.5,12.9,59,23.8,17.5,21.8,88
2016/12/18,0,15.88263889,15.56319444,15.49166667,80.30555556,12.6,14.5,12.9,59,23.8,17.5,21.8,88
2016/12/19,0,15.95625,15.85555556,15.48055556,81.74305556,13,15.1,13.3,59,24.2,17.4,22.2,95
2016/12/19,0,15.95625,15.85555556,15.48055556,81.74305556,13,15.1,13.3,59,24.2,17.4,22.2,95
2016/12/20,0,15.39305556,15.68125,15.12361111,85.29861111,12.9,15.1,13.1,75,20.5,17,19.3,91
2016/12/20,0,15.39305556,15.68125,15.12361111,85.29861111,12.9,15.1,13.1,75,20.5,17,19.3,91
2016/12/21,0,16.1125,15.94722222,15.60555556,80.4375,12.6,15.2,12.8,57,24,17.5,21.9,91
2016/12/21,0,16.1125,15.94722222,15.60555556,80.4375,12.6,15.2,12.8,57,24,17.5,21.9,91
2016/12/22,0,15.88402778,15.9625,15.71736111,93.72222222,13.3,15.2,13.5,85,20.2,16.7,18.8,100
2016/12/22,0,15.88402778,15.9625,15.71736111,93.72222222,13.3,15.2,13.5,85,20.2,16.7,18.8,100
2016/12/23,0,15.65833333,16.27569444,15.525,89.39583333,13.9,15.7,14,63,20.4,17.1,18.8,100
2016/12/23,0,15.65833333,16.27569444,15.525,89.39583333,13.9,15.7,14,63,20.4,17.1,18.8,100
2016/12/24,0,15.86319444,16.09444444,15.61875,79.38194444,13.7,15.5,13.9,53,22.6,17.5,20.9,87
2016/12/24,0,15.86319444,16.09444444,15.61875,79.38194444,13.7,15.5,13.9,53,22.6,17.5,20.9,87
2016/12/25,0,15.71319444,15.96875,15.36597222,77.88888889,12.8,15.2,13,51,21.5,17.2,19.7,87
2016/12/25,0,15.71319444,15.96875,15.36597222,77.88888889,12.8,15.2,13,51,21.5,17.2,19.7,87
2016/12/26,0,15.66875,15.83402778,15.1125,82.00694444,12.6,15,12.7,62,22.8,17.5,20.9,92
2016/12/26,0,15.66875,15.83402778,15.1125,82.00694444,12.6,15,12.7,62,22.8,17.5,20.9,92
2016/12/27,0,15.74444444,16.05069444,15.57291667,90.91666667,13.4,15.3,13.5,80,23.6,17.8,21.6,100
2016/12/27,0,15.74444444,16.05069444,15.57291667,90.91666667,13.4,15.3,13.5,80,23.6,17.8,21.6,100
2016/12/28,0,16.6625,16.50347222,16.48958333,79.56944444,13,15.3,13.3,64,27.8,19.3,25.8,85
2016/12/28,0,16.6625,16.50347222,16.48958333,79.56944444,13,15.3,13.3,64,27.8,19.3,25.8,85
2016/12/29,0,16.72708333,16.55625,16.44027778,81.95138889,13,15.5,13.4,65,28.8,19.4,26.5,89
2016/12/29,0,16.72708333,16.55625,16.44027778,81.95138889,13,15.5,13.4,65,28.8,19.4,26.5,89
2016/12/30,0,16.95138889,16.38680556,16.69027778,80.77083333,13.2,15.5,13.3,73,29,19,26.9,87
2016/12/30,0,16.95138889,16.38680556,16.69027778,80.77083333,13.2,15.5,13.3,73,29,19,26.9,87
2016/12/31,0,17.22083333,16.65555556,16.89930556,80.34722222,13,15.3,13.3,67,29.6,19.6,27.2,88
2016/12/31,0,17.22083333,16.65555556,16.89930556,80.34722222,13,15.3,13.3,67,29.6,19.6,27.2,88
2017/1/1,0,16.98541667,16.73819444,16.47569444,80.25,13.1,15.5,13.3,64,28.4,19.4,25.6,88
2017/1/1,0,16.98541667,16.73819444,16.47569444,80.25,13.1,15.5,13.3,64,28.4,19.4,25.6,88
2017/1/2,0,17.09722222,16.82083333,16.62361111,80.24305556,12.9,15.5,13.1,51,29.9,19.8,27,90
2017/1/2,0,17.09722222,16.82083333,16.62361111,80.24305556,12.9,15.5,13.1,51,29.9,19.8,27,90
2017/1/3,0,16.72361111,16.78194444,16.35347222,85.125,13.4,15.8,13.6,58,29.5,19.2,27.2,93
2017/1/3,0,16.72361111,16.78194444,16.35347222,85.125,13.4,15.8,13.6,58,29.5,19.2,27.2,93
2017/1/4,0,16.84791667,16.81736111,16.475,82.30555556,13.1,15.7,13.4,66,26.5,19.3,24.8,90
2017/1/4,0,16.84791667,16.81736111,16.475,82.30555556,13.1,15.7,13.4,66,26.5,19.3,24.8,90
2017/1/5,0,16.58611111,16.8125,16.43333333,80.50694444,13.5,15.9,13.8,56,27.8,19.1,26.1,87
2017/1/5,0,16.58611111,16.8125,16.43333333,80.50694444,13.5,15.9,13.8,56,27.8,19.1,26.1,87
2017/1/6,0,15.43958333,16.27291667,15.37847222,81.52083333,12.9,15.6,12.8,74,21,17.6,19.7,90
2017/1/6,0,15.43958333,16.27291667,15.37847222,81.52083333,12.9,15.6,12.8,74,21,17.6,19.7,90
2017/1/7,0,17.02083333,16.65486111,16.67361111,80.90972222,12.3,15.4,12.6,49,30.6,20.1,28.5,94
2017/1/7,0,17.02083333,16.65486111,16.67361111,80.90972222,12.3,15.4,12.6,49,30.6,20.1,28.5,94
2017/1/8,0,14.32638889,15.78055556,14.34930556,86.5,13.2,15.6,13.2,80,15.3,16.1,15.2,91
2017/1/8,0,14.32638889,15.78055556,14.34930556,86.5,13.2,15.6,13.2,80,15.3,16.1,15.2,91
2017/1/9,0,16.84791667,16.62430556,16.57083333,84.25,13.5,15.6,13.7,70,26.4,19.1,24.8,90
2017/1/9,0,16.84791667,16.62430556,16.57083333,84.25,13.5,15.6,13.7,70,26.4,19.1,24.8,90
2017/1/10,0,16.29875,16.0125,15.715,79.875,13.5,15.7,13.6,54,24.8,17.1,22.4,88
2017/1/10,0,16.29875,16.0125,15.715,79.875,13.5,15.7,13.6,54,24.8,17.1,22.4,88
2018/5/29,1,23.73333333,23.4125,23.29236111,86.82847222,19.4,21.8,19.2,65.7,31.3,24.8,28.9,100
2018/5/30,1,22.12708333,23.04513889,22.07986111,88.19236111,19.1,22,19.2,72.5,28.9,24.4,28.9,97.9
2018/5/31,1,19.82222222,21.65902778,19.98333333,90.05625,17.9,21,18.1,75.1,24.8,22.3,24.6,97.2
2018/6/1,1,24.36944444,23.39930556,25.2875,66.05416667,16,20,16.1,34.9,35.1,27.4,39.5,95.4
2018/6/2,1,24.21041667,24.05972222,24.83611111,73.20972222,16.8,21.2,16.9,40.4,33.5,27.4,36.7,100
2018/6/3,1,25.13263889,24.73194444,25.79930556,70.1875,17.3,21.9,17.5,34.5,34.2,28,39.1,93.9
2018/6/4,1,25.81597222,25.05208333,26.22638889,69.72569444,17.6,22.4,18,37.1,34.7,27.9,38.6,91.9
2018/6/5,1,24.54027778,24.61458333,24.49791667,80.25069444,18.3,23,18.7,43.8,33.8,26.6,35.4,99.8
2018/6/6,1,21.29166667,23.13958333,20.28611111,96.96319444,18,21.8,14,90.4,26.4,24.1,26.4,100
2018/6/7,1,23.85902778,23.89652778,21.77847222,87.66736111,19.8,22.5,13.9,51,32.2,25.8,34.5,100
2018/6/8,1,24.19375,24.27083333,24.49236111,84.33611111,18.8,22.4,19.1,53.9,33.2,26.3,35.4,98.5
2018/6/9,1,26.15972222,25.14583333,25.56597222,83.33680556,20.1,23.8,20.6,48.1,35.5,27.4,35.8,100
2018/6/10,1,23.97291667,24.23055556,23.65069444,86.81875,19.6,23.2,19.9,68.9,30.5,25.2,29.5,100
2018/6/11,1,26.19236111,24.73333333,25.55277778,83.74652778,22,23.4,21.8,62.7,34.7,26.3,33.8,99.8
2018/6/12,1,26.81666667,25.46736111,26.68263889,71.96666667,20.2,23.8,20.5,47.9,35.4,27.6,36.9,95.8
2018/6/13,1,24.72986111,24.34375,24.28472222,71.27083333,18.3,22.8,18.7,46.3,34.3,26,34.2,87.4
2018/6/14,1,24.44513889,24.07986111,24.56805556,77.14097222,17,21.9,17.7,52.5,33.2,26.1,33.8,92.5
2018/6/15,1,22.68402778,23.94375,22.72708333,89.90555556,19.9,23.2,20.2,75.1,28.2,24.7,27,96.9
2018/6/16,1,22.48819444,23.16805556,22.39861111,81.80625,17.3,21.9,17.6,59.1,31.6,24.8,29.8,97.2
2018/6/17,1,24.36111111,23.79375,24.41527778,77.32638889,16.4,21.4,17,51.4,35.2,26.1,34.7,96.1
2018/6/18,1,22.09791667,23.27986111,21.99791667,87.80833333,18.6,22.4,19,71.1,31.8,24.5,29.1,94.8
2018/6/19,1,23.94444444,23.67986111,23.51180556,90.65555556,18.9,22.3,15.2,70.9,34.4,25.5,32.6,100
2018/6/20,1,21.94027778,23.11527778,22.06736111,99.28472222,19.8,22.6,20.3,96.9,24.7,23.5,24.2,100
2018/6/21,1,23.93958333,23.65069444,23.32708333,94.43819444,19.3,22.2,19.9,77.1,30.3,24.7,27.8,100
2018/6/22,1,25.60625,24.03680556,24.73888889,82.90555556,17,21.5,17.3,54.3,34.5,26.4,33.6,100
2018/6/23,1,20.96111111,22.69722222,21.14097222,96.14027778,18.7,21.1,19.2,81,25.4,23.6,25.4,100
2018/6/24,1,24.63125,23.89305556,24.84513889,86.21666667,18.5,21.5,18.8,58.9,34.5,26.4,34.8,100
2018/6/25,1,27.70555556,25.58611111,27.19652778,81.79930556,19.7,22.8,20.2,55.3,38.3,28.5,37.6,100
2018/6/26,1,27.91041667,26.44652778,27.41527778,87.88680556,22.1,24.6,22.6,64.2,38.4,28.8,37.6,100
2018/6/27,1,28.18888889,26.60972222,27.15625,91.56527778,23.6,24.4,23.8,73.3,38.4,28.4,34.1,100
2018/6/28,1,28.99236111,27.23402778,28.11944444,89.58263889,24.1,25.9,24.4,66.4,40.2,29.5,37.2,100
2018/6/29,1,28.83819444,27.42708333,28.07152778,90.87430556,24.7,26.2,25.1,75.9,37.7,28.9,33.9,100
2018/6/30,1,28.98541667,27.70486111,27.93958333,95.24722222,25.2,26.6,25.5,71.1,38.3,29.1,37,100
2018/7/1,1,30.10625,28.25694444,29.33819444,88.23263889,24.9,26.8,25.4,69.9,40.9,30.3,36.6,100
2018/7/2,1,29.59444444,27.98541667,27.93541667,94.63125,24.3,26.6,24.7,80.9,39.7,29.5,33,100
2018/7/3,1,29.55694444,27.95347222,27.27152778,94.10902778,24,26.7,16.6,73.9,38.8,29.5,34.2,100
2018/7/4,1,27.21805556,27.30694444,26.72986111,96.72222222,24.5,26.4,24.7,86.8,32.7,27.9,29.8,100
2018/7/5,1,25.97291667,26.31180556,25.73958333,98.80416667,24.5,26,24.6,94.2,28.3,26.7,27.4,100
2018/7/6,1,26.27847222,26.05625,25.82777778,99.2375,24,25.3,23,92.4,30.3,27.9,28.5,100
2018/7/7,1,27.34930556,26.80972222,26.50763889,97.32013889,24.8,24.6,24.4,75.7,33.1,31.5,31.9,100
2018/7/8,1,29.21111111,27.58819444,28.42986111,74.56319444,23.7,26.1,24.3,43.7,38,29.9,35.6,100
2018/7/9,1,29.70625,27.77708333,27.96319444,76.25763889,22.6,25.5,22.9,46.4,43.3,30.2,35,98.2
2018/7/10,1,29.98472222,27.98680556,28.13055556,70.07986111,22.8,25.9,23.4,42,40.8,30.1,34.6,97.9
2018/7/11,1,29.54444444,28.00486111,28.73611111,54.18263889,24.1,26.5,24.8,33.6,38,29.6,35.4,75.2
2018/7/12,1,30.29097222,28.46180556,28.80486111,62.36944444,25.3,27.1,25.8,36.7,40.1,30.3,36.2,97.5
2018/7/13,1,31.85,28.75208333,29.47986111,55.12083333,24.2,26.9,25,35.8,43.2,30.9,36.1,93.4
2018/7/14,1,31.43333333,28.91805556,29.40277778,54.38194444,24.1,27.2,25,35.2,41.8,30.8,35.5,90.6
2018/7/15,1,32.12569444,29.27708333,30.35972222,48.02777778,24.7,27.4,25.6,33.8,43.8,31.2,36.1,66.7
2018/7/16,1,30.52083333,29.2625,29.56111111,54.06388889,25.1,27.8,25.9,35.2,39,31.1,35.5,95.2
2018/7/17,1,30.69375,29.475,30.16458333,46.54652778,26.5,28.2,27,33.7,38.1,31.1,35.7,62.7
2018/7/18,1,32.20347222,29.98333333,30.49652778,51.13194444,26.4,28.4,27,32.7,41.2,31.7,35.2,91.6
2018/7/19,1,30.99097222,29.83125,30.27916667,42.77361111,26.6,28.7,27.2,29,41.2,31.3,36,55
2018/7/20,1,30.13333333,29.26666667,28.67777778,51.8375,25.6,28.2,26.2,30.6,39.6,30.3,34.1,93.5
2018/7/21,1,29.37361111,28.5,28.33055556,47.88055556,25,28.5,25.9,24.4,33.5,28.5,32.1,95
2019/6/24,0,24.58695652,25.89565217,24.49130435,76.7173913,22.7,24.7,22.5,53.8,30,28.2,29.2,88.5
2019/6/25,0,26.87916667,26.32916667,26.28333333,73.99305556,19.2,22.9,19.1,46.6,35.1,29.3,33.8,93.4
2019/6/26,0,26.03611111,25.95,25.86527778,76.25555556,20,23.5,20,51.4,35.2,28.6,34.2,93.3
2019/6/27,0,25.00416667,25.54583333,25.03194444,90.25277778,22.3,24.5,22.3,81,28.4,26.4,28.1,98.2
2019/6/28,0,27.54305556,26.89305556,27.69722222,83.30277778,23,24.8,22.9,59.1,34.9,29.4,37.2,98.1
2019/6/29,0,27.44305556,27.14444444,27.28472222,87.02083333,24.6,25.8,24.6,65.6,35.3,29.1,33.7,98
2019/6/30,0,26.12083333,26.58194444,26.18333333,92.34583333,24.4,25.9,24.5,81.8,28.7,27.2,29,98.4
2019/7/1,0,24.79444444,25.55972222,24.69305556,90.26805556,22.7,24.8,22.6,75.7,27.5,26.1,27.8,98.1
2019/7/2,0,25.28888889,25.55694444,25.01527778,87.05,22.7,24.6,22.6,59.2,32.5,27.5,30,98.9
2019/7/3,0,26.38888889,26.26666667,26.20138889,85.70833333,22,24,22.1,63.9,34.9,28.5,35.1,96.9
2019/7/4,0,26.12777778,26.16527778,25.875,87.10138889,22.8,25,22.7,66.2,31.8,28,31.4,98.7
2019/7/5,0,24.21527778,25.15972222,24.08611111,87.175,20.8,23.4,20.6,71.1,29.7,26.7,29.3,98.2
2019/7/6,0,24.93611111,24.76527778,25.07638889,81.96944444,20.6,23,20.4,52.1,33.7,27.5,34,96.7
2019/7/7,0,25.86388889,25.58194444,25.88333333,81.37638889,22.4,24,22.1,61.8,32.2,27.6,32.9,92.3
2019/7/8,0,24.71111111,25.13194444,24.47777778,83.80138889,21.8,24,21.7,67.5,29.6,26.2,29.8,94.5
2019/7/9,0,24.94027778,24.84861111,24.89861111,79.38055556,21.3,23.3,21.2,54.3,34.6,27.4,34.9,91
2019/7/10,0,26.55277778,25.78055556,26.37638889,71.36805556,20.3,22.8,20,50.3,35.2,29,36.1,87.3
2019/7/11,0,22.81111111,24.15277778,22.9125,83.84305556,20.7,23.2,20.6,70.7,26.6,25.1,27.3,99.8
2019/7/12,0,25.74305556,25.07083333,25.82638889,80.64305556,21.7,23.1,21.5,62.5,32.7,27.5,33.3,94.5
2019/7/13,0,25.24027778,25.34305556,25.2375,83.16666667,22.6,24.2,22,68.9,29.1,26.4,29.5,94.3
2019/7/14,1,25.07916667,25.25,25.04583333,85.68888889,21,23.6,20.7,64.3,31.7,26.8,32.5,95.4
2019/7/15,1,25.02222222,25.43611111,24.9875,91.03055556,23.1,24.8,22.8,78.2,29.6,26.6,31.4,97.1
2019/7/16,0,24.2,25.90833333,24.37222222,94.16527778,22.7,24.3,22.4,79.1,29.4,31.6,31.6,100
2019/7/17,0,26.92361111,26.6875,26.88472222,83.49166667,21.7,25,21.6,62.6,34.4,28.6,34.5,98.6
2019/7/18,0,26.82777778,26.63611111,26.97916667,88.12083333,23.7,25.5,23.3,71,32.7,28.3,33.8,96.6
2019/7/19,1,25.9625,26.16666667,26.15,88.95833333,23.2,25.1,22.9,72.8,31.4,27.4,33.7,97.1
2019/7/20,1,26.36388889,27.69166667,26.67916667,92.01805556,23.9,25.4,23.7,78.3,30,33,31.4,100
2019/7/21,1,27.01388889,27.05833333,27.29861111,90.24861111,23.8,26.2,23.8,77.9,31.2,27.7,32.1,98.6
2019/7/22,1,26.93888889,26.89305556,27.10138889,92.02083333,24.7,26.2,24.5,79.5,30,27.6,30.3,98.8
2019/7/23,1,28.52361111,27.38472222,29.32083333,81.98194444,23.6,25.5,23.2,59.3,34.3,29.1,36,98.2
2019/7/24,1,29.55972222,28.35833333,29.97916667,80.5375,24.4,26.4,24.2,58.5,36.1,30.6,36.9,97.2
2019/7/25,1,29.32361111,28.525,29.81805556,82.70833333,24.6,26.6,24.3,62.9,37.2,30.6,38.9,94
2019/7/26,1,29.29166667,28.66666667,29.90416667,81.84166667,25.4,27.5,24.9,59.7,36.9,30.7,39.9,96.9
2019/7/27,1,27.24305556,27.72916667,27.2625,89.97638889,25.2,27,25,71.9,32.6,28.8,33.5,96.2
2019/7/28,1,28.83888889,28.15555556,29.68611111,83.62083333,24.5,26.4,24.3,65.4,33.7,29.9,37.7,97.1
2019/7/29,1,29.74027778,28.94722222,30.69583333,83.73611111,25.5,27.4,25.2,69.3,35.5,30.5,38.3,95.8
2019/7/30,0,30.19027778,29.29444444,30.875,83.84444444,26.3,28,26.1,61.6,36.6,31,40.4,96.4
2019/7/31,0,29.78333333,29.24722222,30.32083333,84.20277778,26,28,25.6,69.6,33.8,30.4,38.3,95.8
2019/8/1,0,29.56388889,29.15277778,30.06388889,86.45277778,26.3,28.1,26,68.4,33.2,30.2,36.2,96.8
2019/8/2,0,29.29444444,29.08888889,29.68888889,87.84027778,26.1,28.3,25.7,76,32.9,30.2,36.5,98
2019/8/3,0,28.84027778,28.59722222,29.39583333,86.00555556,25.4,27.4,25,67.3,35,30.1,37.7,97.1
2019/8/4,1,28.97222222,28.61527778,29.425,83.90972222,26.1,27.6,25.6,65.7,34.4,29.9,35.9,97.9
2019/8/5,1,28.6375,28.39583333,29.25555556,86.90138889,24.5,26.9,24,77,33.2,29.8,36.6,96.3
2019/8/6,1,29.92916667,29.16111111,30.59583333,85.88194444,26.5,27.8,26.1,69.5,36.3,30.9,39.7,96.6
2019/8/7,1,29.45416667,29.08055556,30.30833333,84.78472222,25.7,27.8,25.3,67.4,35.3,30.5,39.1,96.9
2019/8/8,1,29.00416667,28.79027778,29.46527778,84.5125,25.4,27.6,24.8,66.3,35.3,30.4,40.2,97.1
2019/8/9,1,29.45,28.99722222,29.91111111,84.22777778,25.7,27.6,25.2,69.4,35.1,30.6,38.4,96.9
2019/8/10,1,29.30555556,29.00277778,29.9625,83.9875,25.4,27.6,25,66.1,34.7,30.5,37.5,96.5
2019/8/11,1,29.375,29.02222222,29.79166667,86.65972222,25.7,27.7,25.2,69.7,34.7,30.6,37.3,98.2
2019/8/12,1,29.41388889,29.08333333,30.19027778,85.48333333,25.4,27.6,24.8,70.2,35.4,30.6,39,94.1
2019/8/13,1,30.16805556,29.43333333,31.275,83.30972222,26.1,27.8,25.7,70.9,36.4,31.3,40.9,93.1
2019/8/14,1,29.22638889,29.18333333,29.5875,87.80972222,26.8,28.3,26.4,72.8,34.6,30.4,37.8,96.2
2019/8/15,1,28.70555556,28.99861111,28.87916667,92.23888889,27.3,28.5,27,85.5,31.4,29.7,33.3,96
2019/8/16,1,29.22916667,28.94027778,29.50555556,87.22777778,26.9,28.1,26.6,71,34.6,30.4,37.2,96.6
2019/8/17,1,28.91388889,28.72222222,29.50555556,85.48333333,25.5,27.6,25.1,65.1,34,30,38.5,97.5
2019/8/18,1,29.31527778,28.99444444,29.80833333,86.99305556,25.7,27.6,25.2,71.9,35.2,30.8,37.1,96.1
2019/8/19,1,28.73194444,28.86111111,28.99722222,87.96944444,25.1,27.4,24.6,74.6,34.3,30.5,35.7,95.8
2019/8/20,1,28.10555556,28.38055556,28.39027778,91.7,26.1,27.8,25.8,81.6,31.6,29.2,33.1,98.4
2019/8/21,1,28.89583333,28.57361111,29.28888889,87.32083333,25.4,27.4,24.9,68.1,34.3,29.8,35.9,96.9
2019/8/22,1,28.31388889,28.39166667,28.54722222,86.96805556,25.7,27.5,25.2,73.9,32.4,29.1,33.6,95.6
2019/8/23,1,25.5375,26.9875,25.42361111,91.71111111,23.4,25.6,22.9,84.5,27.7,27.9,28.5,97.1
2019/8/24,1,26.625,26.34861111,26.95833333,82.04027778,23.5,25.4,23.3,66.1,31.2,27.5,32.9,96.4
2019/8/25,1,27.03888889,26.64444444,27.39583333,76.43611111,23.5,25.5,23.1,60.5,32,28.3,34.1,92.5
2019/8/26,1,25.77638889,25.85694444,26.13611111,76.35277778,21.4,24.3,20.8,59.1,31.2,27.2,32.6,91.4
