date,disease,T20_mean_x,ST_mean_x,T60_mean_x,T20_min_x,ST_min_x,T60_min_x,ST_max_x,T20_mean_y,ST_mean_y,T60_mean_y,ST_min_y,T60_min_y,ST_max_y,T20_mean_z,ST_mean_z,T60_mean_z,T60_min_z,ST_max_z,T20_mean_a,ST_mean_a,T60_mean_a,ST_max_a,T20_mean_b,T60_mean_b,ST_max_b,housa_x,housa_y,housa_z,housa_a,housa_b
2016-12-03,0,15.590825688073393,15.466972477064235,14.530275229357796,12.5,15.1,13.0,16.2,16.41458333333334,15.984722222222226,15.907638888888883,15.2,13.6,17.1,15.72013888888889,15.57152777777778,15.152083333333335,13.0,16.9,16.008333333333326,15.454166666666666,14.836805555555555,17.0,15.861111111111104,15.106944444444444,16.9,2.081038022862809,0.7647947855797937,1.2717079701169256,1.745114823799836,1.4643171522554337
2016-12-04,0,17.432110091743127,15.602752293577993,15.949541284403672,12.3,14.6,12.7,17.5,15.065972222222214,15.365972222222233,14.265972222222214,14.9,13.0,16.2,16.41458333333334,15.984722222222226,15.907638888888883,13.6,17.1,15.72013888888889,15.57152777777778,15.152083333333335,16.9,16.008333333333326,14.836805555555555,17.0,2.0601117701269667,1.7884348455652093,0.7647947855797937,1.2717079701169256,1.745114823799836
2016-12-05,0,17.855045871559643,15.959633027522926,16.55596330275229,12.4,14.8,12.8,17.8,16.427083333333332,15.578472222222226,15.343749999999995,14.6,12.7,17.5,15.065972222222214,15.365972222222233,14.265972222222214,13.0,16.2,16.41458333333334,15.984722222222226,15.907638888888883,17.1,15.72013888888889,15.152083333333335,16.9,1.6814944572744157,1.790495197809675,1.7884348455652093,0.7647947855797937,1.2717079701169256
2016-12-06,0,17.459633027522944,16.325688073394502,16.287155963302748,13.1,15.4,13.7,17.4,16.995833333333334,16.045138888888868,16.138194444444434,14.8,12.8,17.8,16.427083333333332,15.578472222222226,15.343749999999995,12.7,17.5,15.065972222222214,15.365972222222233,14.265972222222214,16.2,16.41458333333334,15.907638888888883,17.1,1.4935813263775335,1.3525305213975531,1.790495197809675,1.7884348455652093,0.7647947855797937
2016-12-07,0,16.12935779816514,15.825688073394485,15.162385321100919,12.5,15.3,12.9,16.8,16.560416666666672,16.250694444444456,15.741666666666662,15.4,13.5,17.4,16.995833333333334,16.045138888888868,16.138194444444434,12.8,17.8,16.427083333333332,15.578472222222226,15.343749999999995,17.5,15.065972222222214,14.265972222222214,16.2,1.7332457004875677,1.2387414720369427,1.3525305213975531,1.790495197809675,1.7884348455652093
2016-12-08,0,15.854128440366964,15.097247706422017,14.47064220183486,12.1,14.4,12.3,16.2,15.390277777777786,15.640277777777774,14.649305555555562,14.8,12.6,16.8,16.560416666666672,16.250694444444456,15.741666666666662,13.5,17.4,16.995833333333334,16.045138888888868,16.138194444444434,17.8,16.427083333333332,15.343749999999995,17.5,2.123775401616064,1.6176250189808494,1.2387414720369427,1.3525305213975531,1.790495197809675
2016-12-09,0,16.246788990825692,15.156880733944956,14.841284403669725,12.2,14.5,12.4,16.6,15.179166666666653,15.049999999999995,14.131944444444445,14.4,12.3,16.2,15.390277777777786,15.640277777777774,14.649305555555562,12.6,16.8,16.560416666666672,16.250694444444456,15.741666666666662,17.4,16.995833333333334,16.138194444444434,17.8,2.190928334046296,1.9149222879061876,1.6176250189808494,1.2387414720369427,1.3525305213975531
2016-12-10,0,17.468807339449533,15.17155963302752,16.100917431192652,12.3,14.1,12.5,16.6,15.426388888888892,15.10138888888888,14.375000000000007,14.5,12.2,16.6,15.179166666666653,15.049999999999995,14.131944444444445,12.3,16.2,15.390277777777786,15.640277777777774,14.649305555555562,16.8,16.560416666666672,15.741666666666662,17.4,2.0404230741207874,1.9847968175429656,1.9149222879061876,1.6176250189808494,1.2387414720369427
2016-12-11,0,15.871559633027516,15.237614678899085,14.56788990825688,12.3,14.6,12.4,16.3,16.51736111111111,15.206249999999995,15.519444444444444,14.1,12.5,16.6,15.426388888888892,15.10138888888888,14.375000000000007,12.2,16.6,15.179166666666653,15.049999999999995,14.131944444444445,16.2,15.390277777777786,14.649305555555562,16.8,2.003197184097035,1.7161624164320972,1.9847968175429656,1.9149222879061876,1.6176250189808494
2016-12-12,0,15.949541284403672,14.891743119266055,14.373394495412846,11.9,14.2,12.0,16.2,15.15694444444444,15.104861111111116,14.121527777777779,14.5,12.3,16.3,16.51736111111111,15.206249999999995,15.519444444444444,12.5,16.6,15.426388888888892,15.10138888888888,14.375000000000007,16.6,15.179166666666653,14.131944444444445,16.2,2.2650897130951155,1.8285262154131248,1.7161624164320972,1.9847968175429656,1.9149222879061876
2016-12-13,0,15.681651376146787,14.851376146788983,14.558715596330268,11.9,14.1,12.0,16.2,15.209722222222226,14.802083333333346,13.947916666666664,14.2,12.0,16.2,15.15694444444444,15.104861111111116,14.121527777777779,12.3,16.3,16.51736111111111,15.206249999999995,15.519444444444444,16.6,15.426388888888892,14.375000000000007,16.6,2.0427042329908853,2.0436627672083283,1.8285262154131248,1.7161624164320972,1.9847968175429656
2016-12-14,0,14.535779816513765,14.845871559633036,14.164220183486233,12.6,14.5,12.9,15.4,15.072222222222214,14.845833333333326,14.245138888888887,14.1,12.0,16.2,15.209722222222226,14.802083333333346,13.947916666666664,12.0,16.2,15.15694444444444,15.104861111111116,14.121527777777779,16.3,16.51736111111111,15.519444444444444,16.6,1.2606525900206746,1.805275250198468,2.0436627672083283,1.8285262154131248,1.7161624164320972
2016-12-15,0,16.68623853211009,15.42935779816514,15.429357798165135,12.6,14.7,12.9,17.0,14.285416666666672,14.859027777777806,14.046527777777767,14.5,12.9,15.4,15.072222222222214,14.845833333333326,14.245138888888887,12.0,16.2,15.209722222222226,14.802083333333346,13.947916666666664,16.2,15.15694444444444,14.121527777777779,16.3,1.736832233092705,1.0995671473845028,1.805275250198468,2.0436627672083283,1.8285262154131248
2016-12-16,0,14.786238532110081,14.517431192660553,13.39816513761468,11.9,14.2,12.1,15.1,15.8,15.297222222222214,14.793055555555556,14.6,12.3,17.0,14.285416666666672,14.859027777777806,14.046527777777767,12.9,15.4,15.072222222222214,14.845833333333326,14.245138888888887,16.2,15.209722222222226,13.947916666666664,16.2,2.25405047041225,1.6541467249344015,1.0995671473845028,1.805275250198468,2.0436627672083283
2016-12-17,0,15.151376146788989,14.519266055045874,13.756880733944952,11.2,14.1,11.1,15.5,14.388888888888884,14.45972222222222,13.271527777777779,14.2,12.1,15.1,15.8,15.297222222222214,14.793055555555556,12.3,17.0,14.285416666666672,14.859027777777806,14.046527777777767,15.4,15.072222222222214,14.245138888888887,16.2,1.9285948154975636,2.037777344658539,1.6541467249344015,1.0995671473845028,1.805275250198468
2016-12-18,0,15.677981651376147,14.044036697247712,14.055963302752293,11.3,12.5,11.3,15.2,14.278472222222225,14.377083333333335,13.160416666666665,13.7,11.0,15.5,14.388888888888884,14.45972222222222,13.271527777777779,12.1,15.1,15.8,15.297222222222214,14.793055555555556,17.0,14.285416666666672,14.046527777777767,15.4,1.5469822936327169,1.4285718505894534,2.037777344658539,1.6541467249344015,1.0995671473845028
2016-12-19,0,16.957798165137618,14.961467889908256,15.533027522935773,12.1,13.9,12.2,17.0,14.965972222222225,14.075694444444444,13.727083333333333,12.5,11.3,15.2,14.278472222222225,14.377083333333335,13.160416666666665,11.0,15.5,14.388888888888884,14.45972222222222,13.271527777777779,15.1,15.8,14.793055555555556,17.0,1.8487797223749016,1.4186634739052195,1.4285718505894534,2.037777344658539,1.6541467249344015
2016-12-20,0,17.355963302752286,15.621100917431198,16.08532110091743,12.4,14.5,12.7,17.5,16.034027777777787,15.000000000000005,14.996527777777775,13.9,12.2,17.0,14.965972222222225,14.075694444444444,13.727083333333333,11.3,15.2,14.278472222222225,14.377083333333335,13.160416666666665,15.5,14.388888888888884,13.271527777777779,15.1,1.8158732186197584,1.6376913146613166,1.4186634739052195,1.4285718505894534,2.037777344658539
2016-12-21,0,15.910091743119269,15.474311926605495,15.38899082568807,12.5,14.7,12.8,16.7,16.315277777777773,15.574999999999996,15.404861111111117,14.5,12.7,17.5,16.034027777777787,15.000000000000005,14.996527777777775,12.2,17.0,14.965972222222225,14.075694444444444,13.727083333333333,15.2,14.278472222222225,13.160416666666665,15.5,1.2982448769791983,1.6368097914626276,1.6376913146613166,1.4186634739052195,1.4285718505894534
2016-12-22,0,17.604587155963305,15.867889908256883,16.36238532110093,12.5,14.7,12.7,17.8,15.260416666666664,15.46180555555554,14.915277777777774,14.7,12.8,16.7,16.315277777777773,15.574999999999996,15.404861111111117,12.7,17.5,16.034027777777787,15.000000000000005,14.996527777777775,17.0,14.965972222222225,13.727083333333333,15.2,1.8014378013031436,1.1761011562532624,1.6368097914626276,1.6376913146613166,1.4186634739052195
2016-12-23,0,15.3348623853211,15.568807339449547,15.13669724770642,12.6,15.0,13.0,16.3,16.53402777777778,15.834722222222233,15.662499999999998,14.7,12.7,17.8,15.260416666666664,15.46180555555554,14.915277777777774,12.8,16.7,16.315277777777773,15.574999999999996,15.404861111111117,17.5,16.034027777777787,14.996527777777775,17.0,0.8476908450248538,1.5886632059895966,1.1761011562532624,1.6368097914626276,1.6376913146613166
2016-12-24,0,16.022935779816507,16.18623853211009,15.639449541284401,13.2,15.6,13.6,16.7,15.73125,15.743750000000016,15.527083333333328,15.0,13.0,16.4,16.53402777777778,15.834722222222233,15.662499999999998,12.7,17.8,15.260416666666664,15.46180555555554,14.915277777777774,16.7,16.315277777777773,15.404861111111117,17.5,0.9371330944444142,0.6906161603586526,1.5886632059895966,1.1761011562532624,1.6368097914626276
2016-12-25,0,16.279816513761457,15.653211009174314,15.097247706422026,12.7,14.9,12.9,17.0,15.36041666666666,16.020138888888898,15.102777777777787,15.3,13.2,16.7,15.73125,15.743750000000016,15.527083333333328,13.0,16.4,16.53402777777778,15.834722222222233,15.662499999999998,17.8,15.260416666666664,14.915277777777774,16.7,1.852254145729897,0.918939036954644,0.6906161603586526,1.5886632059895966,1.1761011562532624
2016-12-26,0,16.581651376146787,15.710091743119257,15.650458715596333,12.7,14.8,12.9,17.2,15.52916666666666,15.590277777777775,14.669444444444457,14.9,12.9,17.0,15.36041666666666,16.020138888888898,15.102777777777787,13.2,16.7,15.73125,15.743750000000016,15.527083333333328,16.4,16.53402777777778,15.662499999999998,17.8,1.9515346778092804,1.6517389378697138,0.918939036954644,0.6906161603586526,1.5886632059895966
2016-12-27,0,16.88440366972477,15.822018348623848,15.995412844036698,12.3,14.8,12.5,17.5,15.679166666666662,15.653472222222213,15.00138888888889,14.8,12.7,17.2,15.52916666666666,15.590277777777775,14.669444444444457,12.9,17.0,15.36041666666666,16.020138888888898,15.102777777777787,16.7,15.73125,15.527083333333328,16.4,1.9001299557251319,1.75344292198492,1.6517389378697138,0.918939036954644,0.6906161603586526
2016-12-28,0,16.333944954128434,16.00366972477063,15.977064220183491,13.1,15.3,13.5,17.5,16.06111111111111,15.844444444444438,15.44652777777778,14.8,12.5,17.5,15.679166666666662,15.653472222222213,15.00138888888889,12.7,17.2,15.52916666666666,15.590277777777775,14.669444444444457,17.0,15.36041666666666,15.102777777777787,16.7,0.926764857120072,1.6709660302848102,1.75344292198492,1.6517389378697138,0.918939036954644
2016-12-29,0,17.860550458715593,16.108256880733936,16.230275229357797,12.1,14.8,12.2,18.6,15.63194444444444,15.986111111111102,15.38472222222223,15.3,13.0,17.5,16.06111111111111,15.844444444444438,15.44652777777778,12.5,17.5,15.679166666666662,15.653472222222213,15.00138888888889,17.2,15.52916666666666,14.669444444444457,17.0,1.83648206006102,0.9264262628668968,1.6709660302848102,1.75344292198492,1.6517389378697138
2016-12-30,0,18.3605504587156,16.39908256880734,17.0697247706422,12.3,15.1,12.5,19.1,16.686805555555555,16.0486111111111,15.449999999999992,14.8,12.2,18.6,15.63194444444444,15.986111111111102,15.38472222222223,13.0,17.5,16.06111111111111,15.844444444444438,15.44652777777778,17.5,15.679166666666662,15.00138888888889,17.2,1.7495499270018338,1.704217781912816,0.9264262628668968,1.6709660302848102,1.75344292198492
2016-12-31,0,18.333027522935765,16.420183486238535,16.61284403669724,12.0,15.0,12.3,19.1,17.127083333333342,16.374305555555562,16.17916666666667,15.1,12.5,19.1,16.686805555555555,16.0486111111111,15.449999999999992,12.2,18.6,15.63194444444444,15.986111111111102,15.38472222222223,17.5,16.06111111111111,15.44652777777778,17.5,1.8818397097742992,1.5918138919261784,1.704217781912816,0.9264262628668968,1.6709660302848102
2017-01-01,0,18.700000000000006,16.295412844036704,17.02018348623853,12.1,15.0,12.3,19.4,17.010416666666654,16.34652777777778,15.734722222222214,15.0,12.3,19.1,17.127083333333342,16.374305555555562,16.17916666666667,12.5,19.1,16.686805555555555,16.0486111111111,15.449999999999992,18.6,15.63194444444444,15.38472222222223,17.5,1.6135212059674615,1.708148561590471,1.5918138919261784,1.704217781912816,0.9264262628668968
2017-01-02,0,18.82660550458716,16.462385321100918,17.34587155963303,12.4,15.0,12.6,19.2,17.368055555555557,16.14097222222223,16.125694444444445,15.0,12.3,19.4,17.010416666666654,16.34652777777778,15.734722222222214,12.3,19.1,17.127083333333342,16.374305555555562,16.17916666666667,19.1,16.686805555555555,15.449999999999992,18.6,1.0758473747992257,1.3674599529464095,1.708148561590471,1.5918138919261784,1.704217781912816
2017-01-03,0,18.94495412844037,16.8183486238532,17.541284403669714,12.3,15.3,12.6,19.7,17.463194444444447,16.461805555555557,16.39027777777778,15.0,12.6,19.2,17.368055555555557,16.14097222222223,16.125694444444445,12.3,19.4,17.010416666666654,16.34652777777778,15.734722222222214,19.1,17.127083333333342,16.17916666666667,19.1,0.7372556168545763,0.8588824089267573,1.3674599529464095,1.708148561590471,1.5918138919261784
2017-01-04,0,17.686238532110092,16.778899082568813,16.909174311926602,12.7,15.7,13.1,18.9,17.607638888888896,16.78958333333333,16.6,15.3,12.6,19.7,17.463194444444447,16.461805555555557,16.39027777777778,12.6,19.2,17.368055555555557,16.14097222222223,16.125694444444445,19.4,17.010416666666654,15.734722222222214,19.1,0.6627508756676999,0.5806654037758152,0.8588824089267573,1.3674599529464095,1.708148561590471
2017-01-05,0,17.959633027522933,16.722018348623855,16.953211009174314,12.5,15.5,12.7,19.1,16.61875,16.713888888888892,16.077083333333327,15.7,13.0,18.9,17.607638888888896,16.78958333333333,16.6,12.6,19.7,17.463194444444447,16.461805555555557,16.39027777777778,19.2,17.368055555555557,16.125694444444445,19.4,1.0849260165485122,0.5349468371112442,0.5806654037758152,0.8588824089267573,1.3674599529464095
2017-01-06,0,17.364220183486236,16.43119266055047,16.10183486238532,12.2,15.2,12.3,18.5,16.819444444444443,16.665972222222226,16.10069444444444,15.5,12.7,19.1,16.61875,16.713888888888892,16.077083333333327,13.0,18.9,17.607638888888896,16.78958333333333,16.6,19.7,17.463194444444447,16.39027777777778,19.2,1.3130984936387886,0.9040589495721141,0.5349468371112442,0.5806654037758152,0.8588824089267573
2017-01-07,0,15.664220183486234,15.857798165137615,15.226605504587159,11.8,14.9,11.9,17.4,16.21597222222222,16.315972222222225,15.279166666666665,15.2,12.2,18.5,16.819444444444443,16.665972222222226,16.10069444444444,12.7,19.1,16.61875,16.713888888888892,16.077083333333327,18.9,17.607638888888896,16.6,19.7,0.7059526063880172,1.1425920066881745,0.9040589495721141,0.5349468371112442,0.5806654037758152
2017-01-08,0,18.61467889908257,16.391743119266046,17.217431192660552,11.9,14.8,12.1,19.5,14.99097222222222,15.810416666666674,14.672222222222226,14.9,11.9,17.4,16.21597222222222,16.315972222222225,15.279166666666665,12.2,18.5,16.819444444444443,16.665972222222226,16.10069444444444,19.1,16.61875,16.077083333333327,18.9,1.0872692530648878,0.6413676199352228,1.1425920066881745,0.9040589495721141,0.5349468371112442
2017-01-09,0,13.672477064220185,15.488073394495409,13.599082568807342,12.7,15.2,13.0,15.9,17.341666666666672,16.39444444444444,16.319444444444443,14.8,12.1,19.5,14.99097222222222,15.810416666666674,14.672222222222226,11.9,17.4,16.21597222222222,16.315972222222225,15.279166666666665,18.5,16.819444444444443,16.10069444444444,19.1,0.14902167186642207,0.8960620832300947,0.6413676199352228,1.1425920066881745,0.9040589495721141
2017-01-10,0,17.727522935779806,15.905504587155953,16.253211009174315,12.7,14.8,12.8,18.1,13.627083333333335,15.395138888888875,13.557638888888896,15.0,13.0,15.9,17.341666666666672,16.39444444444444,16.319444444444443,12.1,19.5,14.99097222222222,15.810416666666674,14.672222222222226,17.4,16.21597222222222,15.279166666666665,18.5,1.0555963069408305,0.11254961420405923,0.8960620832300947,0.6413676199352228,1.1425920066881745
2017-01-19,0,19.863302752293574,17.359633027522946,18.00733944954128,12.6,15.6,13.2,20.4,17.959027777777788,16.85347222222223,16.72013888888889,15.4,13.2,19.1,17.009722222222212,16.56180555555555,15.977083333333342,12.9,18.8,16.75972222222223,16.193055555555556,15.711111111111105,18.6,14.363888888888892,14.008333333333328,16.7,1.98332334619867,1.7788374921580832,1.5153942791995385,1.451005348272599,0.4738911803064301
2017-01-20,0,18.065137614678907,17.430275229357804,17.466972477064225,13.1,16.1,13.9,20.0,18.520833333333336,17.375694444444452,17.241666666666667,15.6,13.2,20.4,17.959027777777788,16.85347222222223,16.72013888888889,13.2,19.1,17.009722222222212,16.56180555555555,15.977083333333342,18.8,16.75972222222223,15.711111111111105,18.6,0.6517433893129614,1.6216026046094996,1.7788374921580832,1.5153942791995385,1.451005348272599
2017-01-21,0,16.76146788990826,16.853211009174306,16.121100917431193,12.8,15.9,13.4,18.6,17.192361111111115,17.398611111111116,16.843055555555562,16.1,13.9,20.0,18.520833333333336,17.375694444444452,17.241666666666667,13.2,20.4,17.959027777777788,16.85347222222223,16.72013888888889,19.1,17.009722222222212,15.977083333333342,18.8,0.6071710113898467,0.6521496868944153,1.6216026046094996,1.7788374921580832,1.5153942791995385
2017-01-22,0,19.670642201834863,17.331192660550453,17.993577981651374,13.0,15.7,13.5,20.1,16.140277777777786,16.791666666666664,15.72361111111111,15.9,13.4,18.6,17.192361111111115,17.398611111111116,16.843055555555562,13.9,20.0,18.520833333333336,17.375694444444452,17.241666666666667,20.4,17.959027777777788,16.72013888888889,19.1,1.8593203168834291,0.5160558975335234,0.6521496868944153,1.6216026046094996,1.7788374921580832
2017-01-23,0,17.61743119266055,17.225688073394494,16.83669724770642,12.6,15.9,13.3,19.5,18.408333333333346,17.350694444444443,17.262499999999996,15.7,13.5,20.1,16.140277777777786,16.791666666666664,15.72361111111111,13.4,18.6,17.192361111111115,17.398611111111116,16.843055555555562,20.0,18.520833333333336,17.241666666666667,20.4,1.3307380223548608,1.602155377728276,0.5160558975335234,0.6521496868944153,1.6216026046094996
2017-01-24,0,18.059633027522928,16.997247706422016,16.940366972477054,12.7,15.7,13.3,19.6,16.798611111111118,17.12083333333334,16.285416666666666,15.9,13.3,19.5,18.408333333333346,17.350694444444443,17.262499999999996,13.5,20.1,16.140277777777786,16.791666666666664,15.72361111111111,18.6,17.192361111111115,16.843055555555562,20.0,1.5573797903914208,1.20016276043625,1.602155377728276,0.5160558975335234,0.6521496868944153
2017-01-25,0,19.240366972477066,16.841284403669732,17.118348623853215,12.5,15.6,12.6,19.4,17.078472222222214,17.001388888888883,16.32083333333333,15.7,13.3,19.6,16.798611111111118,17.12083333333334,16.285416666666666,13.3,19.5,18.408333333333346,17.350694444444443,17.262499999999996,20.1,16.140277777777786,15.72361111111111,18.6,1.690262141541364,1.4388531084597869,1.20016276043625,1.602155377728276,0.5160558975335234
2017-01-26,0,20.087155963302752,17.333027522935776,18.047706422018358,12.6,15.6,13.2,20.3,18.003472222222218,16.84097222222223,16.483333333333338,15.6,12.6,19.4,17.078472222222214,17.001388888888883,16.32083333333333,13.3,19.6,16.798611111111118,17.12083333333334,16.285416666666666,19.5,18.408333333333346,17.262499999999996,20.1,2.1505947932278104,1.500470992665342,1.4388531084597869,1.20016276043625,1.602155377728276
2017-01-27,0,19.877064220183488,17.61192660550458,18.19082568807339,12.5,15.8,13.0,20.6,18.68611111111112,17.391666666666666,17.288194444444443,15.6,13.2,20.3,18.003472222222218,16.84097222222223,16.483333333333338,12.6,19.4,17.078472222222214,17.001388888888883,16.32083333333333,19.6,16.798611111111118,16.285416666666666,19.5,2.1372747272236463,1.8451407383843723,1.500470992665342,1.4388531084597869,1.20016276043625
2017-01-28,0,18.82568807339449,17.65596330275229,17.732110091743113,12.5,15.9,13.3,19.9,18.47708333333334,17.628472222222218,17.345138888888883,15.8,13.0,20.6,18.68611111111112,17.391666666666666,17.288194444444443,13.2,20.3,18.003472222222218,16.84097222222223,16.483333333333338,19.4,17.078472222222214,16.32083333333333,19.6,1.3959257083947278,1.85509900289678,1.8451407383843723,1.500470992665342,1.4388531084597869
2017-01-29,0,20.99174311926605,17.994495412844035,18.908256880733944,12.9,16.2,13.7,20.9,17.819444444444443,17.672916666666666,17.14791666666666,15.9,13.3,19.9,18.47708333333334,17.628472222222218,17.345138888888883,13.0,20.6,18.68611111111112,17.391666666666666,17.288194444444443,20.3,18.003472222222218,16.483333333333338,19.4,2.0173858767903328,1.0915821172689006,1.85509900289678,1.8451407383843723,1.500470992665342
2017-01-30,0,19.27431192660551,17.982568807339444,17.99174311926605,12.6,16.2,13.3,20.6,19.45208333333332,18.05625,18.07222222222222,16.2,13.7,20.9,17.819444444444443,17.672916666666666,17.14791666666666,13.3,19.9,18.47708333333334,17.628472222222218,17.345138888888883,20.6,18.68611111111112,17.288194444444443,20.3,1.2014039529836475,1.690845409566886,1.0915821172689006,1.85509900289678,1.8451407383843723
2017-01-31,0,17.152293577981652,17.344036697247716,16.680733944954135,13.5,16.5,14.1,19.3,18.190972222222225,17.973611111111108,17.436805555555548,16.2,13.3,20.6,19.45208333333332,18.05625,18.07222222222222,13.7,20.9,17.819444444444443,17.672916666666666,17.14791666666666,19.9,18.47708333333334,17.345138888888883,20.6,0.3364782600986279,0.885170363519499,1.690845409566886,1.0915821172689006,1.85509900289678
2017-02-01,0,20.363302752293574,17.827522935779808,18.499082568807346,13.1,16.1,13.7,20.8,16.559027777777786,17.356944444444448,16.338888888888896,16.5,14.1,19.3,18.190972222222225,17.973611111111108,17.436805555555548,13.3,20.6,19.45208333333332,18.05625,18.07222222222222,20.9,17.819444444444443,17.14791666666666,19.9,1.8366641233616048,0.3495284628966111,0.885170363519499,1.690845409566886,1.0915821172689006
2017-02-02,0,18.969724770642205,17.447706422018353,17.248623853211008,12.4,16.0,13.3,19.5,18.940972222222225,17.847222222222214,17.698611111111113,16.1,13.7,20.8,16.559027777777786,17.356944444444448,16.338888888888896,14.1,19.3,18.190972222222225,17.973611111111108,17.436805555555548,20.6,19.45208333333332,18.07222222222222,20.9,1.2139466902091902,1.6228913365695479,0.3495284628966111,0.885170363519499,1.690845409566886
2017-02-03,0,20.011926605504588,17.656880733944952,18.02477064220184,12.7,15.9,13.4,20.3,17.861805555555566,17.42222222222223,16.717361111111117,16.0,13.3,19.5,18.940972222222225,17.847222222222214,17.698611111111113,13.7,20.8,16.559027777777786,17.356944444444448,16.338888888888896,19.3,18.190972222222225,17.436805555555548,20.6,1.6556916694000343,1.010438112900856,1.6228913365695479,0.3495284628966111,0.885170363519499
2017-02-04,0,20.515596330275237,18.069724770642207,18.75779816513761,13.0,16.3,13.8,21.0,18.67847222222221,17.690277777777773,17.36388888888889,15.9,13.4,20.3,17.861805555555566,17.42222222222223,16.717361111111117,13.3,19.5,18.940972222222225,17.847222222222214,17.698611111111113,20.8,16.559027777777786,16.338888888888896,19.3,2.115361385074791,1.4258042960849204,1.010438112900856,1.6228913365695479,0.3495284628966111
2017-02-05,0,21.378899082568804,18.298165137614678,19.25688073394496,12.8,16.3,13.7,21.4,19.092361111111103,18.037500000000005,17.93819444444445,16.3,13.8,21.0,18.67847222222221,17.690277777777773,17.36388888888889,13.4,20.3,17.861805555555566,17.42222222222223,16.717361111111117,19.5,18.940972222222225,17.698611111111113,20.8,2.53495046692528,1.831119677908145,1.4258042960849204,1.010438112900856,1.6228913365695479
2017-02-06,0,14.140366972477064,16.635779816513743,14.522935779816505,12.6,16.3,13.5,17.4,19.761111111111106,18.341666666666654,18.381250000000012,16.3,13.7,21.4,19.092361111111103,18.037500000000005,17.93819444444445,13.8,21.0,18.67847222222221,17.690277777777773,17.36388888888889,20.3,17.861805555555566,16.717361111111117,19.5,0.3010713420293257,2.1476282410901546,1.831119677908145,1.4258042960849204,1.010438112900856
2017-02-07,0,19.158715596330268,17.224770642201822,17.695412844036692,13.0,15.8,13.7,19.9,14.118055555555555,16.52499999999997,14.488194444444439,16.1,13.5,17.4,19.761111111111106,18.341666666666654,18.381250000000012,13.7,21.4,19.092361111111103,18.037500000000005,17.93819444444445,21.0,18.67847222222221,17.36388888888889,20.3,1.1817528196479676,0.2274710706016029,2.1476282410901546,1.831119677908145,1.4258042960849204
2017-02-08,0,19.939449541284407,17.50091743119266,17.543119266055044,12.8,16.0,13.6,20.2,17.995138888888892,17.293749999999992,17.063888888888876,15.8,13.7,19.9,14.118055555555555,16.52499999999997,14.488194444444439,13.5,17.4,19.761111111111106,18.341666666666654,18.381250000000012,21.4,19.092361111111103,17.93819444444445,21.0,1.3679657841379609,1.0937757411662092,0.2274710706016029,2.1476282410901546,1.831119677908145
2017-02-09,0,20.30366972477065,17.813761467889908,18.54770642201835,12.6,15.9,13.0,20.8,18.54930555555556,17.454861111111118,16.902083333333334,16.0,13.6,20.2,17.995138888888892,17.293749999999992,17.063888888888876,13.7,19.9,14.118055555555555,16.52499999999997,14.488194444444439,17.4,19.761111111111106,18.381250000000012,21.4,2.11613611991264,1.2450202463696514,1.0937757411662092,0.2274710706016029,2.1476282410901546
2017-02-10,0,16.04128440366972,17.206422018348622,15.996330275229347,12.9,16.4,13.5,18.3,18.893055555555566,17.84652777777778,17.799305555555552,15.9,13.0,20.8,18.54930555555556,17.454861111111118,16.902083333333334,13.6,20.2,17.995138888888892,17.293749999999992,17.063888888888876,19.9,14.118055555555555,14.488194444444439,17.4,0.26771388618658104,1.766047752590875,1.2450202463696514,1.0937757411662092,0.2274710706016029
2017-02-11,0,19.865137614678908,17.353211009174313,17.699082568807327,12.5,15.7,13.2,19.9,15.45277777777778,17.026388888888892,15.504166666666665,16.1,13.4,18.3,18.893055555555566,17.84652777777778,17.799305555555552,13.0,20.8,18.54930555555556,17.454861111111118,16.902083333333334,20.2,17.995138888888892,17.063888888888876,19.9,1.7305424907934253,0.19903583268708855,1.766047752590875,1.2450202463696514,1.0937757411662092
2017-02-12,0,18.79908256880734,17.119266055045866,16.95871559633028,12.3,15.8,13.2,19.4,18.38472222222222,17.311111111111117,16.932638888888878,15.7,13.2,19.9,15.45277777777778,17.026388888888892,15.504166666666665,13.4,18.3,18.893055555555566,17.84652777777778,17.799305555555552,20.8,18.54930555555556,16.902083333333334,20.2,1.3691958557082289,1.5259731231513602,0.19903583268708855,1.766047752590875,1.2450202463696514
2017-02-13,0,20.880733944954134,17.57155963302752,18.310091743119266,12.2,15.7,13.1,20.5,17.527083333333326,17.07708333333333,16.347916666666666,15.8,13.2,19.4,18.38472222222222,17.311111111111117,16.932638888888878,13.2,19.9,15.45277777777778,17.026388888888892,15.504166666666665,18.3,18.893055555555566,17.799305555555552,20.8,2.1431918081028205,1.2167705068026688,1.5259731231513602,0.19903583268708855,1.766047752590875
2017-02-14,0,21.178899082568808,18.027522935779814,18.738532110091747,12.3,16.0,13.3,20.8,19.181250000000013,17.632638888888884,17.519444444444446,15.7,13.1,20.5,17.527083333333326,17.07708333333333,16.347916666666666,13.2,19.4,18.38472222222222,17.311111111111117,16.932638888888878,19.9,15.45277777777778,15.504166666666665,18.3,2.477860798752761,1.8497147905855915,1.2167705068026688,1.5259731231513602,0.19903583268708855
