Date/Time,T20,ST,T60,H
2018-03-23 00:00:00,13.5,16.6,13.4,84.8
2018-03-23 00:10:00,14.0,16.5,13.9,81.8
2018-03-23 00:20:00,14.0,16.5,14.0,81.2
2018-03-23 00:30:00,12.3,16.5,12.6,84.5
2018-03-23 00:40:00,13.3,16.5,13.3,83.7
2018-03-23 00:50:00,13.8,16.4,13.7,81.6
2018-03-23 01:00:00,14.0,16.4,13.9,81.3
2018-03-23 01:10:00,14.0,16.4,13.9,80.4
2018-03-23 01:20:00,13.6,16.4,13.7,82.8
2018-03-23 01:30:00,12.3,16.3,12.5,83.9
2018-03-23 01:40:00,13.2,16.3,13.1,84.9
2018-03-23 01:50:00,13.6,16.3,13.5,80.6
2018-03-23 02:00:00,13.7,16.3,13.6,79.7
2018-03-23 02:10:00,13.7,16.3,13.6,80.5
2018-03-23 02:20:00,13.7,16.3,13.6,79.6
2018-03-23 02:30:00,13.7,16.2,13.5,80.3
2018-03-23 02:40:00,13.7,16.2,13.6,79.5
2018-03-23 02:50:00,13.6,16.2,13.5,79.5
2018-03-23 03:00:00,13.6,16.2,13.5,79.9
2018-03-23 03:10:00,13.6,16.2,13.5,79.1
2018-03-23 03:20:00,13.6,16.1,13.4,80.0
2018-03-23 03:30:00,13.6,16.1,13.5,79.0
2018-03-23 03:40:00,13.6,16.1,13.4,79.0
2018-03-23 03:50:00,13.5,16.1,13.4,79.6
2018-03-23 04:00:00,13.5,16.1,13.3,80.6
2018-03-23 04:10:00,13.4,16.1,13.2,81.2
2018-03-23 04:20:00,13.4,16.1,13.3,80.2
2018-03-23 04:30:00,13.4,16.0,13.3,80.2
2018-03-23 04:40:00,13.5,16.0,13.3,79.6
2018-03-23 04:50:00,13.4,16.0,13.2,79.8
2018-03-23 05:00:00,13.4,16.0,13.2,80.3
2018-03-23 05:10:00,13.4,16.0,13.1,80.5
2018-03-23 05:20:00,13.4,15.9,13.2,80.1
2018-03-23 05:30:00,13.4,15.9,13.2,80.3
2018-03-23 05:40:00,13.3,15.9,13.1,80.0
2018-03-23 05:50:00,13.3,15.9,13.1,80.7
2018-03-23 06:00:00,13.5,15.9,13.2,80.6
2018-03-23 06:10:00,13.7,15.9,13.4,80.0
2018-03-23 06:20:00,13.9,15.9,13.5,83.7
2018-03-23 06:30:00,13.2,15.9,12.9,82.1
2018-03-23 06:40:00,12.8,15.9,12.4,86.4
2018-03-23 06:50:00,13.5,15.8,12.7,88.6
2018-03-23 07:00:00,15.9,15.9,13.6,86.0
2018-03-23 07:10:00,17.5,15.9,14.7,83.1
2018-03-23 07:20:00,19.2,15.9,15.7,80.8
2018-03-23 07:30:00,21.5,16.0,17.2,79.1
2018-03-23 07:40:00,22.3,16.1,18.2,77.6
2018-03-23 07:50:00,21.1,16.2,19.2,78.2
2018-03-23 08:00:00,21.7,16.3,20.0,79.4
2018-03-23 08:10:00,23.2,16.4,20.7,78.6
2018-03-23 08:20:00,23.6,16.5,21.3,75.2
2018-03-23 08:30:00,25.3,16.6,21.9,70.8
2018-03-23 08:40:00,24.9,16.7,22.4,66.3
2018-03-23 08:50:00,23.5,16.8,23.2,61.7
2018-03-23 09:00:00,25.4,16.9,23.4,60.7
2018-03-23 09:10:00,26.3,17.1,24.6,52.9
2018-03-23 09:20:00,27.1,17.2,25.0,52.6
2018-03-23 09:30:00,28.3,17.3,26.2,50.8
2018-03-23 09:40:00,30.2,17.5,28.2,50.0
2018-03-23 09:50:00,29.9,16.5,28.4,51.7
2018-03-23 10:00:00,29.0,16.1,29.1,46.6
2018-03-23 10:10:00,29.8,16.1,31.4,42.8
2018-03-23 10:20:00,31.2,16.3,30.3,43.5
2018-03-23 10:30:00,31.0,16.5,33.1,39.0
2018-03-23 10:40:00,33.1,16.8,35.2,33.4
2018-03-23 10:50:00,31.1,17.1,37.3,29.2
2018-03-23 11:00:00,29.6,17.4,36.8,30.3
2018-03-23 11:10:00,28.7,17.6,29.2,51.6
2018-03-23 11:20:00,28.3,17.7,28.6,48.5
2018-03-23 11:30:00,28.8,17.9,28.6,53.4
2018-03-23 11:40:00,29.4,18.0,28.9,52.3
2018-03-23 11:50:00,28.4,18.2,28.5,48.9
2018-03-23 12:00:00,28.9,18.3,28.6,51.8
2018-03-23 12:10:00,33.3,18.5,35.8,37.7
2018-03-23 12:20:00,34.8,18.8,35.0,41.3
2018-03-23 12:30:00,35.5,19.1,34.8,43.2
2018-03-23 12:40:00,34.7,19.4,34.5,44.4
2018-03-23 12:50:00,33.9,19.7,35.1,40.7
2018-03-23 13:00:00,34.0,20.0,34.7,44.8
2018-03-23 13:10:00,33.7,20.2,35.1,41.5
2018-03-23 13:20:00,32.6,20.4,33.3,44.9
2018-03-23 13:30:00,32.0,20.5,32.8,42.8
2018-03-23 13:40:00,31.3,20.5,31.6,46.5
2018-03-23 13:50:00,31.5,20.5,30.7,45.3
2018-03-23 14:00:00,30.2,20.5,29.7,47.6
2018-03-23 14:10:00,29.2,20.5,28.7,47.6
2018-03-23 14:20:00,28.7,20.5,28.2,46.1
2018-03-23 14:30:00,28.1,20.4,27.8,47.0
2018-03-23 14:40:00,27.2,20.4,27.0,51.6
2018-03-23 14:50:00,27.4,20.4,27.0,49.5
2018-03-23 15:00:00,27.4,20.4,26.9,47.9
2018-03-23 15:10:00,26.1,20.3,26.1,48.4
2018-03-23 15:20:00,26.2,20.3,26.2,47.9
2018-03-23 15:30:00,25.5,20.3,26.5,45.2
2018-03-23 15:40:00,26.2,20.3,26.7,48.9
2018-03-23 15:50:00,25.6,20.3,25.9,46.8
2018-03-23 16:00:00,26.7,20.4,26.4,49.0
2018-03-23 16:10:00,25.3,20.4,25.3,48.4
2018-03-23 16:20:00,26.2,20.4,25.8,53.3
2018-03-23 16:30:00,26.8,20.4,25.1,67.3
2018-03-23 16:40:00,24.4,20.3,24.0,72.5
2018-03-23 16:50:00,24.9,20.3,24.3,72.2
2018-03-23 17:00:00,24.3,20.3,24.0,73.3
2018-03-24 00:00:00,13.0,17.1,13.5,82.3
2018-03-24 00:10:00,12.7,17.1,12.9,82.3
2018-03-24 00:20:00,13.4,17.1,13.5,80.4
2018-03-24 00:30:00,13.7,17.0,13.8,78.7
2018-03-24 00:40:00,14.0,17.0,13.9,78.4
2018-03-24 00:50:00,14.0,17.0,14.0,78.3
2018-03-24 01:00:00,14.0,17.0,14.0,79.5
2018-03-24 01:10:00,14.0,16.9,14.0,77.7
2018-03-24 01:20:00,14.0,16.9,14.0,77.7
2018-03-24 01:30:00,13.9,16.9,13.9,79.1
2018-03-24 01:40:00,14.0,16.9,13.9,78.1
2018-03-24 01:50:00,13.9,16.9,13.9,77.8
2018-03-24 02:00:00,13.8,16.8,13.8,79.4
2018-03-24 02:10:00,13.8,16.8,13.7,78.9
2018-03-24 02:20:00,13.6,16.8,13.6,79.3
2018-03-24 02:30:00,13.5,16.8,13.5,79.5
2018-03-24 02:40:00,13.3,16.8,13.4,79.7
2018-03-24 02:50:00,13.3,16.7,13.3,79.3
2018-03-24 03:00:00,13.3,16.7,13.3,78.8
2018-03-24 03:10:00,13.3,16.7,13.4,79.5
2018-03-24 03:20:00,13.2,16.7,13.3,79.7
2018-03-24 03:30:00,13.3,16.7,13.3,79.3
2018-03-24 03:40:00,13.1,16.6,13.2,78.6
2018-03-24 03:50:00,13.1,16.6,13.1,80.0
2018-03-24 04:00:00,13.0,16.6,13.1,79.7
2018-03-24 04:10:00,13.0,16.5,13.0,79.8
2018-03-24 04:20:00,12.8,16.5,12.9,79.8
2018-03-24 04:30:00,12.9,16.5,12.9,79.9
2018-03-24 04:40:00,12.8,16.4,12.9,79.8
2018-03-24 04:50:00,12.8,16.4,12.7,81.3
2018-03-24 05:00:00,12.9,16.4,12.8,80.6
2018-03-24 05:10:00,12.7,16.4,12.8,78.9
2018-03-24 05:20:00,12.6,16.3,12.6,79.3
2018-03-24 05:30:00,12.5,16.3,12.5,79.1
2018-03-24 05:40:00,12.4,16.3,12.4,80.4
2018-03-24 05:50:00,12.4,16.2,12.4,80.6
2018-03-24 06:00:00,12.5,16.2,12.5,79.8
2018-03-24 06:10:00,12.8,16.2,12.7,79.7
2018-03-24 06:20:00,13.4,16.2,13.1,79.5
2018-03-24 06:30:00,14.0,16.2,13.4,83.4
2018-03-24 06:40:00,13.7,16.2,13.0,81.3
2018-03-24 06:50:00,14.3,16.2,13.1,84.9
2018-03-24 07:00:00,17.5,16.2,14.4,80.3
2018-03-24 07:10:00,19.8,16.2,15.6,78.8
2018-03-24 07:20:00,21.6,16.3,17.0,76.5
2018-03-24 07:30:00,23.3,16.4,18.5,73.9
2018-03-24 07:40:00,24.9,16.5,19.8,73.0
2018-03-24 07:50:00,23.5,16.6,21.3,72.9
2018-03-24 08:00:00,23.5,16.8,21.8,71.8
2018-03-24 08:10:00,24.5,16.9,22.1,70.6
2018-03-24 08:20:00,24.9,17.0,22.6,66.7
2018-03-24 08:30:00,28.0,17.1,23.1,69.7
2018-03-24 08:40:00,25.6,17.2,22.8,65.2
2018-03-24 08:50:00,24.4,17.3,23.2,61.2
2018-03-24 09:00:00,26.0,17.4,24.1,61.1
2018-03-24 09:10:00,24.0,17.5,23.6,56.9
2018-03-24 09:20:00,24.4,17.6,23.2,59.3
2018-03-24 09:30:00,26.7,17.7,24.9,58.0
2018-03-24 09:40:00,28.2,17.2,26.7,50.8
2018-03-24 09:50:00,27.6,16.4,27.2,48.5
2018-03-24 10:00:00,25.8,16.3,27.5,47.5
2018-03-24 10:10:00,29.2,16.4,29.5,50.1
2018-03-24 10:20:00,27.4,16.6,27.7,48.8
2018-03-24 10:30:00,26.8,16.8,30.4,45.3
2018-03-24 10:40:00,28.6,17.0,33.3,37.4
2018-03-24 10:50:00,28.5,17.2,35.1,32.1
2018-03-24 11:00:00,31.3,17.4,36.1,34.1
2018-03-24 11:10:00,30.5,17.7,32.1,33.3
2018-03-24 11:20:00,29.2,17.9,35.0,28.8
2018-03-24 11:30:00,30.4,18.1,35.0,30.8
2018-03-24 11:40:00,29.6,18.3,31.2,36.4
2018-03-24 11:50:00,29.5,18.5,32.0,32.5
2018-03-24 12:00:00,31.1,18.7,33.6,31.3
2018-03-24 12:10:00,31.3,18.9,33.8,33.3
2018-03-24 12:20:00,31.6,19.1,31.9,36.8
2018-03-24 12:30:00,29.8,19.2,30.7,37.0
2018-03-24 12:40:00,29.9,19.4,30.2,40.3
2018-03-24 12:50:00,29.0,19.5,29.1,37.2
2018-03-24 13:00:00,26.6,19.6,27.4,41.2
2018-03-24 13:10:00,28.8,19.7,28.3,40.5
2018-03-24 13:20:00,27.4,19.8,26.9,52.1
2018-03-24 13:30:00,25.7,19.8,26.1,43.2
2018-03-24 13:40:00,26.5,19.7,25.9,52.6
2018-03-24 13:50:00,28.7,19.8,27.2,42.2
2018-03-24 14:00:00,29.6,19.8,27.3,45.1
2018-03-24 14:10:00,30.0,19.8,27.7,39.7
2018-03-24 14:20:00,27.0,19.8,26.2,38.5
2018-03-24 14:30:00,28.2,19.8,26.2,41.6
2018-03-24 14:40:00,29.9,19.8,28.3,39.8
2018-03-24 14:50:00,27.1,19.8,26.6,41.8
2018-03-24 15:00:00,25.8,19.8,25.2,47.0
2018-03-24 15:10:00,27.1,19.8,26.1,57.3
2018-03-24 15:20:00,25.5,19.8,25.2,48.6
2018-03-24 15:30:00,26.3,19.8,25.4,57.1
2018-03-24 15:40:00,27.2,19.8,27.3,52.9
2018-03-24 15:50:00,32.1,19.9,29.0,53.2
2018-03-24 16:00:00,31.9,20.1,29.2,47.1
2018-03-24 16:10:00,27.6,21.6,23.7,87.3
2018-03-24 16:20:00,28.1,21.3,21.3,97.5
2018-03-24 16:30:00,26.6,20.9,21.2,85.7
2018-03-24 16:40:00,26.1,21.0,22.5,87.1
2018-03-24 16:50:00,26.2,21.3,23.8,82.4
2018-03-24 17:00:00,27.2,21.4,24.7,82.4
2018-03-25 00:00:00,8.0,13.0,8.8,93.2
2018-03-25 00:10:00,8.0,13.1,8.8,93.4
2018-03-25 00:20:00,8.2,13.2,8.9,93.6
2018-03-25 00:30:00,8.4,13.0,9.1,94.5
2018-03-25 00:40:00,8.4,13.1,9.2,94.6
2018-03-25 00:50:00,8.5,13.1,9.2,94.1
2018-03-25 01:00:00,8.9,13.3,9.6,95.2
2018-03-25 01:10:00,9.2,13.3,9.8,95.2
2018-03-25 01:20:00,9.5,13.5,10.0,95.3
2018-03-25 01:30:00,9.4,13.5,10.1,95.4
2018-03-25 01:40:00,9.6,13.5,10.1,95.5
2018-03-25 01:50:00,9.4,13.5,10.0,95.5
2018-03-25 02:00:00,9.6,13.6,10.1,95.8
2018-03-25 02:10:00,9.6,13.5,10.1,95.9
2018-03-25 02:20:00,9.7,13.7,10.2,96.1
2018-03-25 02:30:00,9.6,13.6,10.2,96.2
2018-03-25 02:40:00,9.4,13.5,9.8,95.4
2018-03-25 02:50:00,9.2,13.4,9.7,95.5
2018-03-25 03:00:00,9.1,13.5,9.7,96.4
2018-03-25 03:10:00,9.1,13.4,9.7,96.3
2018-03-25 03:20:00,9.0,13.4,9.5,96.0
2018-03-25 03:30:00,8.7,13.3,9.4,95.8
2018-03-25 03:40:00,8.7,13.2,9.3,96.3
2018-03-25 03:50:00,8.6,13.2,9.3,96.3
2018-03-25 04:00:00,8.6,13.2,9.1,95.9
2018-03-25 04:10:00,8.7,13.1,9.2,96.3
2018-03-25 04:20:00,8.4,13.1,9.1,96.5
2018-03-25 04:30:00,8.3,13.1,8.9,96.3
2018-03-25 04:40:00,8.2,13.0,8.8,96.6
2018-03-25 04:50:00,8.3,12.9,8.9,97.2
2018-03-25 05:00:00,8.2,12.9,8.8,97.2
2018-03-25 05:10:00,8.1,13.0,8.7,96.9
2018-03-25 05:20:00,8.2,12.9,8.8,97.2
2018-03-25 05:30:00,8.1,13.0,8.7,97.2
2018-03-25 05:40:00,8.2,12.8,8.8,97.2
2018-03-25 05:50:00,8.1,12.8,8.8,97.4
2018-03-25 06:00:00,8.2,12.9,8.8,97.6
2018-03-25 06:10:00,8.7,12.9,9.2,97.7
2018-03-25 06:20:00,9.2,12.9,9.4,97.0
2018-03-25 06:30:00,9.9,13.2,10.0,97.3
2018-03-25 06:40:00,10.7,13.3,10.5,95.4
2018-03-25 06:50:00,12.2,13.6,11.5,94.1
2018-03-25 07:00:00,14.6,14.0,13.1,90.3
2018-03-25 07:10:00,16.8,14.4,14.6,85.4
2018-03-25 07:20:00,18.8,14.9,16.1,81.6
2018-03-25 07:30:00,20.4,15.4,17.6,78.2
2018-03-25 07:40:00,22.1,15.9,19.2,75.5
2018-03-25 07:50:00,21.6,16.4,20.6,73.9
2018-03-25 08:00:00,22.8,16.6,21.2,76.7
2018-03-25 08:10:00,25.3,16.8,22.2,79.0
2018-03-25 08:20:00,25.1,17.1,23.0,72.3
2018-03-25 08:30:00,27.1,17.6,24.3,68.7
2018-03-25 08:40:00,26.1,18.0,24.9,59.6
2018-03-25 08:50:00,25.1,18.1,25.2,63.1
2018-03-25 09:00:00,25.7,18.3,25.2,59.4
2018-03-25 09:10:00,27.0,18.6,26.4,57.3
2018-03-25 09:20:00,26.8,18.9,27.2,52.3
2018-03-25 09:30:00,27.9,19.2,28.6,50.7
2018-03-25 09:40:00,26.9,19.5,29.9,40.1
2018-03-25 09:50:00,27.5,19.8,31.1,40.9
2018-03-25 10:00:00,27.5,20.3,32.6,39.2
2018-03-25 10:10:00,28.9,20.2,31.1,39.1
2018-03-25 10:20:00,28.6,20.3,30.3,43.0
2018-03-25 10:30:00,27.4,20.5,31.1,37.7
2018-03-25 10:40:00,28.6,20.9,32.9,33.4
2018-03-25 10:50:00,28.3,21.2,33.9,31.0
2018-03-25 11:00:00,28.5,21.5,32.3,31.7
2018-03-25 11:10:00,29.0,21.8,33.2,30.2
2018-03-25 11:20:00,29.1,21.8,32.3,34.7
2018-03-25 11:30:00,29.0,22.1,31.5,35.8
2018-03-25 11:40:00,29.4,22.4,31.4,33.1
2018-03-25 11:50:00,28.6,22.5,30.2,38.9
2018-03-25 12:00:00,27.7,22.4,29.8,37.8
2018-03-25 12:10:00,27.5,22.5,29.9,36.0
2018-03-25 12:20:00,27.9,22.4,29.2,39.6
2018-03-25 12:30:00,28.2,22.7,29.6,38.9
2018-03-25 12:40:00,28.7,22.9,29.8,37.9
2018-03-25 12:50:00,28.0,23.2,29.5,39.1
2018-03-25 13:00:00,28.6,23.1,29.2,40.3
2018-03-25 13:10:00,29.4,23.2,28.9,38.3
2018-03-25 13:20:00,29.4,23.0,28.1,37.9
2018-03-25 13:30:00,29.5,22.6,27.9,39.7
2018-03-25 13:40:00,28.5,22.2,27.2,39.4
2018-03-25 13:50:00,28.7,22.0,26.8,44.0
2018-03-25 14:00:00,27.1,21.8,26.4,45.8
2018-03-25 14:10:00,28.8,21.7,26.4,42.2
2018-03-25 14:20:00,26.6,21.5,25.8,43.2
2018-03-25 14:30:00,26.1,21.3,25.4,43.0
2018-03-25 14:40:00,26.7,21.2,25.6,45.5
2018-03-25 14:50:00,26.0,21.2,25.3,43.8
2018-03-25 15:00:00,25.5,21.0,25.0,43.5
2018-03-25 15:10:00,25.7,20.9,24.7,46.8
2018-03-25 15:20:00,25.8,20.8,24.6,47.4
2018-03-25 15:30:00,26.7,21.2,26.0,49.7
2018-03-25 15:40:00,26.2,21.5,26.3,41.8
2018-03-25 15:50:00,26.3,21.5,25.7,43.3
2018-03-25 16:00:00,28.3,21.7,26.7,46.8
2018-03-25 16:10:00,27.9,21.9,26.7,44.7
2018-03-25 16:20:00,28.9,21.8,27.1,51.8
2018-03-25 16:30:00,27.9,21.5,26.3,50.3
2018-03-25 16:40:00,26.4,21.3,25.5,55.0
2018-03-25 16:50:00,26.6,21.5,25.8,66.0
2018-03-25 17:00:00,27.2,21.5,25.7,66.8
2018-03-26 00:00:00,9.5,14.1,10.2,91.9
2018-03-26 00:10:00,9.3,14.0,10.1,92.0
2018-03-26 00:20:00,9.2,13.9,9.9,91.8
2018-03-26 00:30:00,9.1,13.8,9.9,92.2
2018-03-26 00:40:00,9.1,13.9,9.7,91.9
2018-03-26 00:50:00,8.9,13.8,9.6,92.1
2018-03-26 01:00:00,8.8,13.7,9.6,92.3
2018-03-26 01:10:00,8.8,13.5,9.6,92.6
2018-03-26 01:20:00,8.6,13.5,9.3,92.1
2018-03-26 01:30:00,8.5,13.5,9.2,92.3
2018-03-26 01:40:00,8.4,13.3,9.2,93.0
2018-03-26 01:50:00,8.2,13.2,9.2,92.9
2018-03-26 02:00:00,8.0,13.2,8.8,92.2
2018-03-26 02:10:00,7.9,13.1,8.8,93.1
2018-03-26 02:20:00,7.9,12.9,8.7,93.3
2018-03-26 02:30:00,7.6,12.9,8.5,93.0
2018-03-26 02:40:00,7.7,12.8,8.5,93.5
2018-03-26 02:50:00,7.6,12.7,8.5,94.2
2018-03-26 03:00:00,7.6,12.7,8.5,94.0
2018-03-26 03:10:00,7.4,12.7,8.3,93.6
2018-03-26 03:20:00,7.4,12.6,8.3,94.2
2018-03-26 03:30:00,7.1,12.5,8.0,94.0
2018-03-26 03:40:00,7.1,12.4,8.1,94.7
2018-03-26 03:50:00,6.9,12.3,7.9,94.5
2018-03-26 04:00:00,6.8,12.3,7.7,94.2
2018-03-26 04:10:00,6.8,12.4,7.6,94.1
2018-03-26 04:20:00,6.8,12.3,7.5,94.0
2018-03-26 04:30:00,6.5,12.3,7.4,94.0
2018-03-26 04:40:00,6.5,12.2,7.3,94.2
2018-03-26 04:50:00,6.5,12.2,7.3,94.3
2018-03-26 05:00:00,6.3,12.1,7.2,94.6
2018-03-26 05:10:00,6.2,11.9,7.1,94.6
2018-03-26 05:20:00,6.4,11.9,7.3,95.8
2018-03-26 05:30:00,6.2,11.9,7.1,95.5
2018-03-26 05:40:00,6.2,11.9,7.1,95.5
2018-03-26 05:50:00,6.2,11.8,7.0,95.2
2018-03-26 06:00:00,6.6,11.8,7.2,95.4
2018-03-26 06:10:00,6.9,11.9,7.5,95.8
2018-03-26 06:20:00,7.3,12.0,7.9,96.0
2018-03-26 06:30:00,7.8,12.1,8.3,94.9
2018-03-26 06:40:00,8.5,12.3,8.9,94.3
2018-03-26 06:50:00,8.9,12.3,9.2,93.0
2018-03-26 07:00:00,9.6,12.5,9.7,92.5
